name,value,year,lastValue,rank
"Schizotypal Personality Disorder",31.0,1968.0,30.0,37
"Acquired Dyslexia",28.0,1968.0,24.0,38
"Echolalia",28.0,1968.0,19.0,39
"Histrionic Personality Disorder",23.0,1968.0,14.0,40
"Schizophrenia",10732.0,1969.0,9804.0,1
"Depression",9030.0,1969.0,8349.0,2
"Alcoholism",7616.0,1969.0,6799.0,3
"Bipolar Disorder",2092.0,1969.0,1871.0,4
"Dementia",1755.0,1969.0,1604.0,5
"Aphasia",1282.0,1969.0,1158.0,6
"Obsessive-Compulsive Disorder",1237.0,1969.0,1151.0,7
"Psychoses Substance-Induced",1015.0,1969.0,906.0,8
"Psychoses Alcoholic",877.0,1969.0,789.0,9
"Stuttering",746.0,1969.0,678.0,10
"Conversion Disorder",641.0,1969.0,608.0,11
"Anorexia Nervosa",636.0,1969.0,554.0,12
"Amnesia",572.0,1969.0,503.0,13
"Pellagra",526.0,1969.0,506.0,14
"Delirium",525.0,1969.0,476.0,15
"Dyslexia",508.0,1969.0,439.0,16
"Neurocirculatory Asthenia",485.0,1969.0,463.0,17
"Agnosia",439.0,1969.0,395.0,18
"Autistic Disorder",404.0,1969.0,338.0,19
"Hypochondriasis",394.0,1969.0,345.0,20
"Apraxias",272.0,1969.0,245.0,21
"Alzheimer Disease",263.0,1969.0,262.0,22
"Morphine Dependence",255.0,1969.0,216.0,23
"Depersonalization",255.0,1969.0,214.0,24
"Post-Traumatic Stress Disorder",211.0,1969.0,194.0,25
"Sexual Dysfunctions",208.0,1969.0,188.0,26
"Transvestism",162.0,1969.0,154.0,27
"Masochism",159.0,1969.0,132.0,28
"Bruxism",148.0,1969.0,118.0,29
"Mutism",133.0,1969.0,116.0,30
"Gambling",97.0,1969.0,76.0,31
"Agraphia",90.0,1969.0,83.0,32
"Transsexualism",83.0,1969.0,62.0,33
"Sadism",74.0,1969.0,57.0,34
"Pica",68.0,1969.0,49.0,35
"Gerstmann Syndrome",45.0,1969.0,43.0,36
"Histrionic Personality Disorder",44.0,1969.0,23.0,37
"Attention Deficit Disorder with Hyperactivity",37.0,1969.0,34.0,38
"Acquired Dyslexia",36.0,1969.0,28.0,39
"Creutzfeldt-Jakob Syndrome",34.0,1969.0,28.0,40
"Echolalia",29.0,1969.0,28.0,41
"Dissociative Identity Disorder",14.0,1969.0,13.0,42
"Schizophrenia",11661.0,1970.0,10732.0,1
"Depression",9805.0,1970.0,9030.0,2
"Alcoholism",8386.0,1970.0,7616.0,3
"Bipolar Disorder",2376.0,1970.0,2092.0,4
"Dementia",1923.0,1970.0,1755.0,5
"Aphasia",1385.0,1970.0,1282.0,6
"Obsessive-Compulsive Disorder",1332.0,1970.0,1237.0,7
"Psychoses Substance-Induced",1118.0,1970.0,1015.0,8
"Psychoses Alcoholic",955.0,1970.0,877.0,9
"Stuttering",807.0,1970.0,746.0,10
"Anorexia Nervosa",722.0,1970.0,636.0,11
"Conversion Disorder",674.0,1970.0,641.0,12
"Amnesia",657.0,1970.0,572.0,13
"Delirium",587.0,1970.0,525.0,14
"Dyslexia",573.0,1970.0,508.0,15
"Pellagra",544.0,1970.0,526.0,16
"Neurocirculatory Asthenia",509.0,1970.0,485.0,17
"Autistic Disorder",482.0,1970.0,404.0,18
"Agnosia",466.0,1970.0,439.0,19
"Hypochondriasis",438.0,1970.0,394.0,20
"Morphine Dependence",326.0,1970.0,255.0,21
"Apraxias",305.0,1970.0,272.0,22
"Depersonalization",290.0,1970.0,255.0,23
"Post-Traumatic Stress Disorder",234.0,1970.0,211.0,24
"Sexual Dysfunctions",232.0,1970.0,208.0,25
"Transvestism",176.0,1970.0,162.0,26
"Masochism",173.0,1970.0,159.0,27
"Bruxism",169.0,1970.0,148.0,28
"Mutism",153.0,1970.0,133.0,29
"Gambling",122.0,1970.0,97.0,30
"Transsexualism",117.0,1970.0,83.0,31
"Agraphia",101.0,1970.0,90.0,32
"Pica",90.0,1970.0,68.0,33
"Exhibitionism",87.0,1970.0,86.0,34
"Sadism",81.0,1970.0,74.0,35
"Histrionic Personality Disorder",55.0,1970.0,44.0,36
"Attention Deficit Disorder with Hyperactivity",50.0,1970.0,37.0,37
"Gerstmann Syndrome",50.0,1970.0,45.0,38
"Creutzfeldt-Jakob Syndrome",50.0,1970.0,34.0,39
"Acquired Dyslexia",47.0,1970.0,36.0,40
"Fetishism (Psychiatric)",43.0,1970.0,42.0,41
"Echolalia",34.0,1970.0,29.0,42
"Heroin Dependence",23.0,1970.0,21.0,43
"Akinetic Mutism",23.0,1970.0,22.0,44
"Leukoencephalopathy",16.0,1970.0,14.0,45
"Marijuana Abuse",11.0,1970.0,10.0,46
"Pedophilia",7.0,1970.0,5.0,47
"Schizophrenia",12510.0,1971.0,11661.0,1
"Depression",10665.0,1971.0,9805.0,2
"Alcoholism",9284.0,1971.0,8386.0,3
"Bipolar Disorder",2653.0,1971.0,2376.0,4
"Dementia",2097.0,1971.0,1923.0,5
"Aphasia",1524.0,1971.0,1385.0,6
"Obsessive-Compulsive Disorder",1418.0,1971.0,1332.0,7
"Psychoses Substance-Induced",1252.0,1971.0,1118.0,8
"Psychoses Alcoholic",1047.0,1971.0,955.0,9
"Stuttering",881.0,1971.0,807.0,10
"Anorexia Nervosa",832.0,1971.0,722.0,11
"Amnesia",780.0,1971.0,657.0,12
"Conversion Disorder",707.0,1971.0,674.0,13
"Dyslexia",644.0,1971.0,573.0,14
"Delirium",626.0,1971.0,587.0,15
"Autistic Disorder",581.0,1971.0,482.0,16
"Pellagra",571.0,1971.0,544.0,17
"Neurocirculatory Asthenia",534.0,1971.0,509.0,18
"Agnosia",509.0,1971.0,466.0,19
"Hypochondriasis",481.0,1971.0,438.0,20
"Morphine Dependence",416.0,1971.0,326.0,21
"Apraxias",340.0,1971.0,305.0,22
"Depersonalization",325.0,1971.0,290.0,23
"Alzheimer Disease",268.0,1971.0,263.0,24
"Post-Traumatic Stress Disorder",261.0,1971.0,234.0,25
"Sexual Dysfunctions",245.0,1971.0,232.0,26
"Bruxism",205.0,1971.0,169.0,27
"Masochism",197.0,1971.0,173.0,28
"Transvestism",192.0,1971.0,176.0,29
"Mutism",167.0,1971.0,153.0,30
"Transsexualism",138.0,1971.0,117.0,31
"Gambling",132.0,1971.0,122.0,32
"Pica",121.0,1971.0,90.0,33
"Agraphia",109.0,1971.0,101.0,34
"Attention Deficit Disorder with Hyperactivity",108.0,1971.0,50.0,35
"Sadism",101.0,1971.0,81.0,36
"Creutzfeldt-Jakob Syndrome",101.0,1971.0,50.0,37
"Exhibitionism",88.0,1971.0,87.0,38
"Histrionic Personality Disorder",77.0,1971.0,55.0,39
"Acquired Dyslexia",59.0,1971.0,47.0,40
"Gerstmann Syndrome",58.0,1971.0,50.0,41
"Echolalia",41.0,1971.0,34.0,42
"Akinetic Mutism",37.0,1971.0,23.0,43
"Heroin Dependence",36.0,1971.0,23.0,44
"Schizotypal Personality Disorder",34.0,1971.0,31.0,45
"Leukoencephalopathy",29.0,1971.0,16.0,46
"Disorders of Excessive Somnolence",27.0,1971.0,25.0,47
"Schizoid Personality Disorder",16.0,1971.0,5.0,48
"Dissociative Identity Disorder",16.0,1971.0,14.0,49
"Marijuana Abuse",14.0,1971.0,11.0,50
"Compulsive Personality Disorder",8.0,1971.0,7.0,51
"Schizophrenia",13440.0,1972.0,12510.0,1
"Depression",11587.0,1972.0,10665.0,2
"Alcoholism",10258.0,1972.0,9284.0,3
"Bipolar Disorder",2973.0,1972.0,2653.0,4
"Dementia",2259.0,1972.0,2097.0,5
"Aphasia",1649.0,1972.0,1524.0,6
"Obsessive-Compulsive Disorder",1515.0,1972.0,1418.0,7
"Psychoses Substance-Induced",1385.0,1972.0,1252.0,8
"Psychoses Alcoholic",1121.0,1972.0,1047.0,9
"Stuttering",949.0,1972.0,881.0,10
"Anorexia Nervosa",942.0,1972.0,832.0,11
"Amnesia",882.0,1972.0,780.0,12
"Conversion Disorder",736.0,1972.0,707.0,13
"Dyslexia",717.0,1972.0,644.0,14
"Delirium",665.0,1972.0,626.0,15
"Autistic Disorder",665.0,1972.0,581.0,16
"Pellagra",598.0,1972.0,571.0,17
"Neurocirculatory Asthenia",559.0,1972.0,534.0,18
"Morphine Dependence",541.0,1972.0,416.0,19
"Hypochondriasis",537.0,1972.0,481.0,20
"Agnosia",536.0,1972.0,509.0,21
"Depersonalization",368.0,1972.0,325.0,22
"Apraxias",364.0,1972.0,340.0,23
"Post-Traumatic Stress Disorder",288.0,1972.0,261.0,24
"Sexual Dysfunctions",276.0,1972.0,245.0,25
"Bruxism",228.0,1972.0,205.0,26
"Masochism",216.0,1972.0,197.0,27
"Transvestism",199.0,1972.0,192.0,28
"Attention Deficit Disorder with Hyperactivity",175.0,1972.0,108.0,29
"Mutism",175.0,1972.0,167.0,30
"Gambling",159.0,1972.0,132.0,31
"Transsexualism",154.0,1972.0,138.0,32
"Pica",140.0,1972.0,121.0,33
"Creutzfeldt-Jakob Syndrome",137.0,1972.0,101.0,34
"Sadism",121.0,1972.0,101.0,35
"Agraphia",118.0,1972.0,109.0,36
"Histrionic Personality Disorder",91.0,1972.0,77.0,37
"Heroin Dependence",74.0,1972.0,36.0,38
"Acquired Dyslexia",67.0,1972.0,59.0,39
"Gerstmann Syndrome",59.0,1972.0,58.0,40
"Leukoencephalopathy",53.0,1972.0,29.0,41
"Akinetic Mutism",51.0,1972.0,37.0,42
"Echolalia",49.0,1972.0,41.0,43
"Fetishism (Psychiatric)",44.0,1972.0,43.0,44
"Schizotypal Personality Disorder",42.0,1972.0,34.0,45
"Schizoid Personality Disorder",38.0,1972.0,16.0,46
"Disorders of Excessive Somnolence",28.0,1972.0,27.0,47
"Dissociative Identity Disorder",18.0,1972.0,16.0,48
"Compulsive Personality Disorder",12.0,1972.0,8.0,49
"Pedophilia",8.0,1972.0,7.0,50
"Schizophrenia",14440.0,1973.0,13440.0,1
"Depression",12530.0,1973.0,11587.0,2
"Alcoholism",11316.0,1973.0,10258.0,3
"Bipolar Disorder",3266.0,1973.0,2973.0,4
"Dementia",2450.0,1973.0,2259.0,5
"Aphasia",1773.0,1973.0,1649.0,6
"Obsessive-Compulsive Disorder",1620.0,1973.0,1515.0,7
"Psychoses Substance-Induced",1503.0,1973.0,1385.0,8
"Psychoses Alcoholic",1212.0,1973.0,1121.0,9
"Anorexia Nervosa",1050.0,1973.0,942.0,10
"Stuttering",1029.0,1973.0,949.0,11
"Amnesia",998.0,1973.0,882.0,12
"Dyslexia",794.0,1973.0,717.0,13
"Conversion Disorder",772.0,1973.0,736.0,14
"Autistic Disorder",748.0,1973.0,665.0,15
"Delirium",689.0,1973.0,665.0,16
"Morphine Dependence",629.0,1973.0,541.0,17
"Pellagra",612.0,1973.0,598.0,18
"Neurocirculatory Asthenia",590.0,1973.0,559.0,19
"Hypochondriasis",585.0,1973.0,537.0,20
"Agnosia",572.0,1973.0,536.0,21
"Heroin Dependence",535.0,1973.0,74.0,22
"Depersonalization",415.0,1973.0,368.0,23
"Apraxias",389.0,1973.0,364.0,24
"Tay-Sachs Disease",319.0,1973.0,314.0,25
"Post-Traumatic Stress Disorder",310.0,1973.0,288.0,26
"Attention Deficit Disorder with Hyperactivity",303.0,1973.0,175.0,27
"Sexual Dysfunctions",299.0,1973.0,276.0,28
"Alzheimer Disease",269.0,1973.0,268.0,29
"Bruxism",260.0,1973.0,228.0,30
"Masochism",235.0,1973.0,216.0,31
"Transvestism",212.0,1973.0,199.0,32
"Mutism",197.0,1973.0,175.0,33
"Transsexualism",193.0,1973.0,154.0,34
"Gambling",184.0,1973.0,159.0,35
"Creutzfeldt-Jakob Syndrome",171.0,1973.0,137.0,36
"Pica",159.0,1973.0,140.0,37
"Sadism",139.0,1973.0,121.0,38
"Agraphia",125.0,1973.0,118.0,39
"Histrionic Personality Disorder",119.0,1973.0,91.0,40
"Exhibitionism",91.0,1973.0,88.0,41
"Leukoencephalopathy",80.0,1973.0,53.0,42
"Acquired Dyslexia",78.0,1973.0,67.0,43
"Schizoid Personality Disorder",64.0,1973.0,38.0,44
"Akinetic Mutism",63.0,1973.0,51.0,45
"Echolalia",58.0,1973.0,49.0,46
"Schizotypal Personality Disorder",51.0,1973.0,42.0,47
"Disorders of Excessive Somnolence",29.0,1973.0,28.0,48
"Dissociative Identity Disorder",20.0,1973.0,18.0,49
"Schizophrenia",15553.0,1974.0,14440.0,1
"Depression",13538.0,1974.0,12530.0,2
"Alcoholism",12441.0,1974.0,11316.0,3
"Bipolar Disorder",3607.0,1974.0,3266.0,4
"Dementia",2666.0,1974.0,2450.0,5
"Aphasia",1929.0,1974.0,1773.0,6
"Obsessive-Compulsive Disorder",1704.0,1974.0,1620.0,7
"Psychoses Substance-Induced",1621.0,1974.0,1503.0,8
"Psychoses Alcoholic",1279.0,1974.0,1212.0,9
"Anorexia Nervosa",1164.0,1974.0,1050.0,10
"Amnesia",1121.0,1974.0,998.0,11
"Stuttering",1100.0,1974.0,1029.0,12
"Dyslexia",861.0,1974.0,794.0,13
"Autistic Disorder",841.0,1974.0,748.0,14
"Conversion Disorder",819.0,1974.0,772.0,15
"Heroin Dependence",810.0,1974.0,535.0,16
"Delirium",732.0,1974.0,689.0,17
"Morphine Dependence",711.0,1974.0,629.0,18
"Hypochondriasis",653.0,1974.0,585.0,19
"Pellagra",632.0,1974.0,612.0,20
"Neurocirculatory Asthenia",621.0,1974.0,590.0,21
"Agnosia",599.0,1974.0,572.0,22
"Depersonalization",445.0,1974.0,415.0,23
"Apraxias",420.0,1974.0,389.0,24
"Attention Deficit Disorder with Hyperactivity",380.0,1974.0,303.0,25
"Post-Traumatic Stress Disorder",326.0,1974.0,310.0,26
"Tay-Sachs Disease",324.0,1974.0,319.0,27
"Sexual Dysfunctions",324.0,1974.0,299.0,28
"Bruxism",288.0,1974.0,260.0,29
"Alzheimer Disease",282.0,1974.0,269.0,30
"Masochism",253.0,1974.0,235.0,31
"Transsexualism",241.0,1974.0,193.0,32
"Transvestism",227.0,1974.0,212.0,33
"Mutism",221.0,1974.0,197.0,34
"Creutzfeldt-Jakob Syndrome",201.0,1974.0,171.0,35
"Gambling",196.0,1974.0,184.0,36
"Pica",181.0,1974.0,159.0,37
"Sadism",156.0,1974.0,139.0,38
"Histrionic Personality Disorder",149.0,1974.0,119.0,39
"Agraphia",141.0,1974.0,125.0,40
"Leukoencephalopathy",106.0,1974.0,80.0,41
"Exhibitionism",101.0,1974.0,91.0,42
"Schizoid Personality Disorder",98.0,1974.0,64.0,43
"Acquired Dyslexia",96.0,1974.0,78.0,44
"Akinetic Mutism",72.0,1974.0,63.0,45
"Schizotypal Personality Disorder",72.0,1974.0,51.0,46
"Echolalia",67.0,1974.0,58.0,47
"Gerstmann Syndrome",60.0,1974.0,59.0,48
"Fetishism (Psychiatric)",47.0,1974.0,44.0,49
"Cyclothymic Disorder",36.0,1974.0,23.0,50
"Disorders of Excessive Somnolence",33.0,1974.0,29.0,51
"Compulsive Personality Disorder",32.0,1974.0,12.0,52
"Trichotillomania",31.0,1974.0,30.0,53
"Dissociative Identity Disorder",23.0,1974.0,20.0,54
"Agoraphobia",17.0,1974.0,9.0,55
"Pedophilia",9.0,1974.0,8.0,56
"Borderline Personality Disorder",3.0,1974.0,2.0,57
"Schizophrenia",16645.0,1975.0,15553.0,1
"Depression",14499.0,1975.0,13538.0,2
"Alcoholism",13561.0,1975.0,12441.0,3
"Bipolar Disorder",3939.0,1975.0,3607.0,4
"Dementia",2871.0,1975.0,2666.0,5
"Aphasia",2074.0,1975.0,1929.0,6
"Obsessive-Compulsive Disorder",1765.0,1975.0,1704.0,7
"Psychoses Substance-Induced",1725.0,1975.0,1621.0,8
"Psychoses Alcoholic",1332.0,1975.0,1279.0,9
"Anorexia Nervosa",1272.0,1975.0,1164.0,10
"Amnesia",1213.0,1975.0,1121.0,11
"Stuttering",1158.0,1975.0,1100.0,12
"Heroin Dependence",1035.0,1975.0,810.0,13
"Autistic Disorder",967.0,1975.0,841.0,14
"Dyslexia",926.0,1975.0,861.0,15
"Conversion Disorder",859.0,1975.0,819.0,16
"Morphine Dependence",800.0,1975.0,711.0,17
"Delirium",760.0,1975.0,732.0,18
"Hypochondriasis",702.0,1975.0,653.0,19
"Pellagra",659.0,1975.0,632.0,20
"Neurocirculatory Asthenia",641.0,1975.0,621.0,21
"Agnosia",620.0,1975.0,599.0,22
"Depersonalization",483.0,1975.0,445.0,23
"Attention Deficit Disorder with Hyperactivity",466.0,1975.0,380.0,24
"Apraxias",448.0,1975.0,420.0,25
"Post-Traumatic Stress Disorder",340.0,1975.0,326.0,26
"Sexual Dysfunctions",335.0,1975.0,324.0,27
"Tay-Sachs Disease",327.0,1975.0,324.0,28
"Alzheimer Disease",324.0,1975.0,282.0,29
"Bruxism",323.0,1975.0,288.0,30
"Transsexualism",274.0,1975.0,241.0,31
"Masochism",269.0,1975.0,253.0,32
"Creutzfeldt-Jakob Syndrome",246.0,1975.0,201.0,33
"Transvestism",241.0,1975.0,227.0,34
"Mutism",239.0,1975.0,221.0,35
"Pica",205.0,1975.0,181.0,36
"Gambling",204.0,1975.0,196.0,37
"Histrionic Personality Disorder",170.0,1975.0,149.0,38
"Sadism",168.0,1975.0,156.0,39
"Agraphia",156.0,1975.0,141.0,40
"Schizoid Personality Disorder",138.0,1975.0,98.0,41
"Leukoencephalopathy",126.0,1975.0,106.0,42
"Exhibitionism",117.0,1975.0,101.0,43
"Acquired Dyslexia",110.0,1975.0,96.0,44
"Schizotypal Personality Disorder",88.0,1975.0,72.0,45
"Akinetic Mutism",87.0,1975.0,72.0,46
"Echolalia",78.0,1975.0,67.0,47
"Gerstmann Syndrome",64.0,1975.0,60.0,48
"Compulsive Personality Disorder",62.0,1975.0,32.0,49
"Fetishism (Psychiatric)",55.0,1975.0,47.0,50
"Disorders of Excessive Somnolence",51.0,1975.0,33.0,51
"Cyclothymic Disorder",45.0,1975.0,36.0,52
"Trichotillomania",34.0,1975.0,31.0,53
"Agoraphobia",33.0,1975.0,17.0,54
"Dissociative Identity Disorder",29.0,1975.0,23.0,55
"Pedophilia",18.0,1975.0,9.0,56
"Borderline Personality Disorder",4.0,1975.0,3.0,57
"Schizophrenia",17671.0,1976.0,16645.0,1
"Depression",15436.0,1976.0,14499.0,2
"Alcoholism",14807.0,1976.0,13561.0,3
"Bipolar Disorder",4245.0,1976.0,3939.0,4
"Dementia",3097.0,1976.0,2871.0,5
"Aphasia",2241.0,1976.0,2074.0,6
"Obsessive-Compulsive Disorder",1824.0,1976.0,1765.0,7
"Psychoses Substance-Induced",1808.0,1976.0,1725.0,8
"Psychoses Alcoholic",1379.0,1976.0,1332.0,9
"Anorexia Nervosa",1358.0,1976.0,1272.0,10
"Amnesia",1338.0,1976.0,1213.0,11
"Heroin Dependence",1265.0,1976.0,1035.0,12
"Stuttering",1216.0,1976.0,1158.0,13
"Autistic Disorder",1064.0,1976.0,967.0,14
"Dyslexia",996.0,1976.0,926.0,15
"Morphine Dependence",900.0,1976.0,800.0,16
"Conversion Disorder",895.0,1976.0,859.0,17
"Delirium",794.0,1976.0,760.0,18
"Hypochondriasis",757.0,1976.0,702.0,19
"Pellagra",677.0,1976.0,659.0,20
"Neurocirculatory Asthenia",661.0,1976.0,641.0,21
"Agnosia",636.0,1976.0,620.0,22
"Attention Deficit Disorder with Hyperactivity",553.0,1976.0,466.0,23
"Depersonalization",504.0,1976.0,483.0,24
"Apraxias",468.0,1976.0,448.0,25
"Alzheimer Disease",365.0,1976.0,324.0,26
"Sexual Dysfunctions",357.0,1976.0,335.0,27
"Post-Traumatic Stress Disorder",351.0,1976.0,340.0,28
"Bruxism",350.0,1976.0,323.0,29
"Tay-Sachs Disease",330.0,1976.0,327.0,30
"Transsexualism",318.0,1976.0,274.0,31
"Masochism",289.0,1976.0,269.0,32
"Creutzfeldt-Jakob Syndrome",275.0,1976.0,246.0,33
"Transvestism",255.0,1976.0,241.0,34
"Mutism",253.0,1976.0,239.0,35
"Pica",220.0,1976.0,205.0,36
"Gambling",216.0,1976.0,204.0,37
"Histrionic Personality Disorder",184.0,1976.0,170.0,38
"Sadism",181.0,1976.0,168.0,39
"Agraphia",168.0,1976.0,156.0,40
"Schizoid Personality Disorder",165.0,1976.0,138.0,41
"Leukoencephalopathy",149.0,1976.0,126.0,42
"Exhibitionism",129.0,1976.0,117.0,43
"Acquired Dyslexia",124.0,1976.0,110.0,44
"Schizotypal Personality Disorder",109.0,1976.0,88.0,45
"Akinetic Mutism",101.0,1976.0,87.0,46
"Echolalia",83.0,1976.0,78.0,47
"Compulsive Personality Disorder",81.0,1976.0,62.0,48
"Gerstmann Syndrome",68.0,1976.0,64.0,49
"Disorders of Excessive Somnolence",66.0,1976.0,51.0,50
"Fetishism (Psychiatric)",66.0,1976.0,55.0,51
"Cyclothymic Disorder",62.0,1976.0,45.0,52
"Agoraphobia",47.0,1976.0,33.0,53
"Dissociative Identity Disorder",37.0,1976.0,29.0,54
"Trichotillomania",35.0,1976.0,34.0,55
"Pedophilia",28.0,1976.0,18.0,56
"Firesetting Behavior",18.0,1976.0,16.0,57
"Schizophrenia",18683.0,1977.0,17671.0,1
"Depression",16379.0,1977.0,15436.0,2
"Alcoholism",16112.0,1977.0,14807.0,3
"Bipolar Disorder",4548.0,1977.0,4245.0,4
"Dementia",3331.0,1977.0,3097.0,5
"Aphasia",2430.0,1977.0,2241.0,6
"Obsessive-Compulsive Disorder",1904.0,1977.0,1824.0,7
"Psychoses Substance-Induced",1888.0,1977.0,1808.0,8
"Anorexia Nervosa",1494.0,1977.0,1358.0,9
"Heroin Dependence",1463.0,1977.0,1265.0,10
"Psychoses Alcoholic",1436.0,1977.0,1379.0,11
"Amnesia",1422.0,1977.0,1338.0,12
"Stuttering",1284.0,1977.0,1216.0,13
"Autistic Disorder",1182.0,1977.0,1064.0,14
"Dyslexia",1062.0,1977.0,996.0,15
"Morphine Dependence",995.0,1977.0,900.0,16
"Conversion Disorder",937.0,1977.0,895.0,17
"Delirium",833.0,1977.0,794.0,18
"Hypochondriasis",792.0,1977.0,757.0,19
"Pellagra",693.0,1977.0,677.0,20
"Neurocirculatory Asthenia",683.0,1977.0,661.0,21
"Agnosia",667.0,1977.0,636.0,22
"Attention Deficit Disorder with Hyperactivity",631.0,1977.0,553.0,23
"Depersonalization",534.0,1977.0,504.0,24
"Apraxias",497.0,1977.0,468.0,25
"Alzheimer Disease",410.0,1977.0,365.0,26
"Bruxism",388.0,1977.0,350.0,27
"Sexual Dysfunctions",378.0,1977.0,357.0,28
"Transsexualism",371.0,1977.0,318.0,29
"Post-Traumatic Stress Disorder",366.0,1977.0,351.0,30
"Tay-Sachs Disease",333.0,1977.0,330.0,31
"Creutzfeldt-Jakob Syndrome",325.0,1977.0,275.0,32
"Masochism",301.0,1977.0,289.0,33
"Mutism",274.0,1977.0,253.0,34
"Transvestism",269.0,1977.0,255.0,35
"Pica",247.0,1977.0,220.0,36
"Gambling",225.0,1977.0,216.0,37
"Histrionic Personality Disorder",202.0,1977.0,184.0,38
"Schizoid Personality Disorder",191.0,1977.0,165.0,39
"Sadism",189.0,1977.0,181.0,40
"Agraphia",185.0,1977.0,168.0,41
"Leukoencephalopathy",182.0,1977.0,149.0,42
"Akinetic Mutism",154.0,1977.0,101.0,43
"Acquired Dyslexia",146.0,1977.0,124.0,44
"Schizotypal Personality Disorder",144.0,1977.0,109.0,45
"Exhibitionism",143.0,1977.0,129.0,46
"Compulsive Personality Disorder",107.0,1977.0,81.0,47
"Disorders of Excessive Somnolence",89.0,1977.0,66.0,48
"Echolalia",87.0,1977.0,83.0,49
"Fetishism (Psychiatric)",81.0,1977.0,66.0,50
"Cyclothymic Disorder",80.0,1977.0,62.0,51
"Gerstmann Syndrome",72.0,1977.0,68.0,52
"Agoraphobia",61.0,1977.0,47.0,53
"Trichotillomania",43.0,1977.0,35.0,54
"Dissociative Identity Disorder",40.0,1977.0,37.0,55
"Pedophilia",37.0,1977.0,28.0,56
"Firesetting Behavior",27.0,1977.0,18.0,57
"Schizophrenia",19724.0,1978.0,18683.0,1
"Depression",17460.0,1978.0,16379.0,2
"Alcoholism",17308.0,1978.0,16112.0,3
"Bipolar Disorder",4869.0,1978.0,4548.0,4
"Dementia",3575.0,1978.0,3331.0,5
"Aphasia",2591.0,1978.0,2430.0,6
"Psychoses Substance-Induced",1975.0,1978.0,1888.0,7
"Obsessive-Compulsive Disorder",1957.0,1978.0,1904.0,8
"Heroin Dependence",1645.0,1978.0,1463.0,9
"Anorexia Nervosa",1625.0,1978.0,1494.0,10
"Amnesia",1514.0,1978.0,1422.0,11
"Psychoses Alcoholic",1487.0,1978.0,1436.0,12
"Stuttering",1331.0,1978.0,1284.0,13
"Autistic Disorder",1310.0,1978.0,1182.0,14
"Dyslexia",1151.0,1978.0,1062.0,15
"Morphine Dependence",1074.0,1978.0,995.0,16
"Conversion Disorder",974.0,1978.0,937.0,17
"Delirium",867.0,1978.0,833.0,18
"Hypochondriasis",845.0,1978.0,792.0,19
"Attention Deficit Disorder with Hyperactivity",720.0,1978.0,631.0,20
"Neurocirculatory Asthenia",708.0,1978.0,683.0,21
"Pellagra",703.0,1978.0,693.0,22
"Agnosia",696.0,1978.0,667.0,23
"Depersonalization",555.0,1978.0,534.0,24
"Apraxias",523.0,1978.0,497.0,25
"Alzheimer Disease",469.0,1978.0,410.0,26
"Bruxism",433.0,1978.0,388.0,27
"Transsexualism",433.0,1978.0,371.0,28
"Sexual Dysfunctions",391.0,1978.0,378.0,29
"Post-Traumatic Stress Disorder",378.0,1978.0,366.0,30
"Creutzfeldt-Jakob Syndrome",371.0,1978.0,325.0,31
"Tay-Sachs Disease",361.0,1978.0,333.0,32
"Masochism",311.0,1978.0,301.0,33
"Mutism",288.0,1978.0,274.0,34
"Transvestism",287.0,1978.0,269.0,35
"Pica",262.0,1978.0,247.0,36
"Gambling",232.0,1978.0,225.0,37
"Histrionic Personality Disorder",224.0,1978.0,202.0,38
"Schizoid Personality Disorder",205.0,1978.0,191.0,39
"Leukoencephalopathy",204.0,1978.0,182.0,40
"Sadism",202.0,1978.0,189.0,41
"Agraphia",194.0,1978.0,185.0,42
"Schizotypal Personality Disorder",181.0,1978.0,144.0,43
"Acquired Dyslexia",163.0,1978.0,146.0,44
"Akinetic Mutism",162.0,1978.0,154.0,45
"Exhibitionism",150.0,1978.0,143.0,46
"Compulsive Personality Disorder",116.0,1978.0,107.0,47
"Disorders of Excessive Somnolence",116.0,1978.0,89.0,48
"Cyclothymic Disorder",96.0,1978.0,80.0,49
"Echolalia",95.0,1978.0,87.0,50
"Fetishism (Psychiatric)",88.0,1978.0,81.0,51
"Agoraphobia",77.0,1978.0,61.0,52
"Gerstmann Syndrome",76.0,1978.0,72.0,53
"Trichotillomania",56.0,1978.0,43.0,54
"Pedophilia",54.0,1978.0,37.0,55
"Dissociative Identity Disorder",48.0,1978.0,40.0,56
"Firesetting Behavior",37.0,1978.0,27.0,57
"Sleep Apnea",18.0,1978.0,15.0,58
"Schizophrenia",20753.0,1979.0,19724.0,1
"Alcoholism",18687.0,1979.0,17308.0,2
"Depression",18637.0,1979.0,17460.0,3
"Bipolar Disorder",5320.0,1979.0,4869.0,4
"Dementia",3851.0,1979.0,3575.0,5
"Aphasia",2765.0,1979.0,2591.0,6
"Psychoses Substance-Induced",2088.0,1979.0,1975.0,7
"Obsessive-Compulsive Disorder",1997.0,1979.0,1957.0,8
"Heroin Dependence",1849.0,1979.0,1645.0,9
"Anorexia Nervosa",1767.0,1979.0,1625.0,10
"Amnesia",1617.0,1979.0,1514.0,11
"Psychoses Alcoholic",1553.0,1979.0,1487.0,12
"Autistic Disorder",1436.0,1979.0,1310.0,13
"Stuttering",1380.0,1979.0,1331.0,14
