name,value,year,lastValue,rank
"Neurocirculatory Asthenia",24.0,1970.0,22.0,29
"Stress Disorders, Post-Traumatic",23.0,1970.0,17.0,30
"Pica",22.0,1970.0,19.0,31
"Bruxism",21.0,1970.0,30.0,32
"Mutism",20.0,1970.0,17.0,33
"Pellagra",18.0,1970.0,20.0,34
"Creutzfeldt-Jakob Syndrome",16.0,1970.0,6.0,35
"Masochism",14.0,1970.0,27.0,36
"Transvestism",14.0,1970.0,8.0,37
"Attention Deficit Disorder with Hyperactivity",13.0,1970.0,3.0,38
"Combat Disorders",12.0,1970.0,8.0,39
"Tic Disorders",12.0,1970.0,15.0,40
"Agraphia",11.0,1970.0,7.0,41
"Histrionic Personality Disorder",11.0,1970.0,21.0,42
"Dyslexia, Acquired",11.0,1970.0,8.0,43
"Sadism",7.0,1970.0,17.0,44
"Gerstmann Syndrome",5.0,1970.0,2.0,45
"Echolalia",5.0,1970.0,1.0,46
"Heroin Dependence",2.0,1970.0,1.0,47
"Opioid-Related Disorders",2.0,1970.0,10.0,48
"Pedophilia",2.0,1970.0,1.0,49
"Leukoencephalopathy, Progressive Multifocal",2.0,1970.0,6.0,50
"Fetishism (Psychiatric)",1.0,1970.0,3.0,51
"Exhibitionism",1.0,1970.0,5.0,52
"Akinetic Mutism",1.0,1970.0,1.0,53
"Marijuana Abuse",1.0,1970.0,1.0,54
"Schizophrenia, Paranoid",1.0,1970.0,1.0,55
"Alcoholism",898.0,1971.0,770.0,1
"Depression",860.0,1971.0,775.0,2
"Schizophrenia",846.0,1971.0,928.0,3
"Psychotic Disorders",355.0,1971.0,471.0,4
"Bipolar Disorder",277.0,1971.0,284.0,5
"Personality Disorders",274.0,1971.0,256.0,6
"Dementia",174.0,1971.0,168.0,7
"Aphasia",139.0,1971.0,103.0,8
"Phobic Disorders",134.0,1971.0,130.0,9
"Psychoses, Substance-Induced",134.0,1971.0,103.0,10
"Amnesia",122.0,1971.0,85.0,11
"Anorexia Nervosa",110.0,1971.0,86.0,12
"Anxiety Disorders",107.0,1971.0,107.0,13
"Autistic Disorder",99.0,1971.0,78.0,14
"Psychoses, Alcoholic",92.0,1971.0,78.0,15
"Morphine Dependence",90.0,1971.0,71.0,16
"Obsessive-Compulsive Disorder",86.0,1971.0,95.0,17
"Stuttering",74.0,1971.0,61.0,18
"Dyslexia",71.0,1971.0,65.0,19
"Attention Deficit Disorder with Hyperactivity",58.0,1971.0,13.0,20
"Creutzfeldt-Jakob Syndrome",51.0,1971.0,16.0,21
"Agnosia",43.0,1971.0,27.0,22
"Hypochondriasis",43.0,1971.0,44.0,23
"Delirium",39.0,1971.0,62.0,24
"Bruxism",36.0,1971.0,21.0,25
"Apraxias",35.0,1971.0,33.0,26
"Depersonalization",35.0,1971.0,35.0,27
"Conversion Disorder",33.0,1971.0,33.0,28
"Pica",31.0,1971.0,22.0,29
"Pellagra",27.0,1971.0,18.0,30
"Stress Disorders, Post-Traumatic",27.0,1971.0,23.0,31
"Neurocirculatory Asthenia",25.0,1971.0,24.0,32
"Masochism",24.0,1971.0,14.0,33
"Tic Disorders",22.0,1971.0,12.0,34
"Histrionic Personality Disorder",22.0,1971.0,11.0,35
"Transsexualism",21.0,1971.0,34.0,36
"Sadism",20.0,1971.0,7.0,37
"Transvestism",16.0,1971.0,14.0,38
"Akinetic Mutism",14.0,1971.0,1.0,39
"Mutism",14.0,1971.0,20.0,40
"Sexual Dysfunctions, Psychological",13.0,1971.0,24.0,41
"Heroin Dependence",13.0,1971.0,2.0,42
"Leukoencephalopathy, Progressive Multifocal",13.0,1971.0,2.0,43
"Dyslexia, Acquired",12.0,1971.0,11.0,44
"Schizoid Personality Disorder",11.0,1971.0,1.0,45
"Gambling",10.0,1971.0,25.0,46
"Gerstmann Syndrome",8.0,1971.0,5.0,47
"Agraphia",8.0,1971.0,11.0,48
"Echolalia",7.0,1971.0,5.0,49
"Alzheimer Disease",5.0,1971.0,1.0,50
"Combat Disorders",5.0,1971.0,12.0,51
"Schizotypal Personality Disorder",3.0,1971.0,1.0,52
"Schizophrenia, Paranoid",3.0,1971.0,1.0,53
"Marijuana Abuse",3.0,1971.0,1.0,54
"Dissociative Identity Disorder",2.0,1971.0,1.0,55
"Disorders of Excessive Somnolence",2.0,1971.0,1.0,56
"Amnesia, Retrograde",1.0,1971.0,3.0,57
"Compulsive Personality Disorder",1.0,1971.0,1.0,58
"Exhibitionism",1.0,1971.0,1.0,59
"Alcoholism",974.0,1972.0,898.0,1
"Depression",922.0,1972.0,860.0,2
"Schizophrenia",899.0,1972.0,846.0,3
"Psychotic Disorders",340.0,1972.0,355.0,4
"Personality Disorders",321.0,1972.0,274.0,5
"Bipolar Disorder",320.0,1972.0,277.0,6
"Dementia",162.0,1972.0,174.0,7
"Phobic Disorders",151.0,1972.0,134.0,8
"Psychoses, Substance-Induced",133.0,1972.0,134.0,9
"Morphine Dependence",125.0,1972.0,90.0,10
"Aphasia",125.0,1972.0,139.0,11
"Anorexia Nervosa",110.0,1972.0,110.0,12
"Anxiety Disorders",105.0,1972.0,107.0,13
"Amnesia",102.0,1972.0,122.0,14
"Obsessive-Compulsive Disorder",97.0,1972.0,86.0,15
"Autistic Disorder",84.0,1972.0,99.0,16
"Psychoses, Alcoholic",74.0,1972.0,92.0,17
"Dyslexia",73.0,1972.0,71.0,18
"Stuttering",68.0,1972.0,74.0,19
"Attention Deficit Disorder with Hyperactivity",67.0,1972.0,58.0,20
"Hypochondriasis",56.0,1972.0,43.0,21
"Depersonalization",43.0,1972.0,35.0,22
"Delirium",39.0,1972.0,39.0,23
"Heroin Dependence",38.0,1972.0,13.0,24
"Creutzfeldt-Jakob Syndrome",36.0,1972.0,51.0,25
"Sexual Dysfunctions, Psychological",31.0,1972.0,13.0,26
"Schizophrenia, Paranoid",31.0,1972.0,3.0,27
"Conversion Disorder",29.0,1972.0,33.0,28
"Agnosia",27.0,1972.0,43.0,29
"Gambling",27.0,1972.0,10.0,30
"Stress Disorders, Post-Traumatic",27.0,1972.0,27.0,31
"Pellagra",27.0,1972.0,27.0,32
"Tic Disorders",26.0,1972.0,22.0,33
"Neurocirculatory Asthenia",25.0,1972.0,25.0,34
"Leukoencephalopathy, Progressive Multifocal",24.0,1972.0,13.0,35
"Apraxias",24.0,1972.0,35.0,36
"Bruxism",23.0,1972.0,36.0,37
"Schizoid Personality Disorder",22.0,1972.0,11.0,38
"Sadism",20.0,1972.0,20.0,39
"Pica",19.0,1972.0,31.0,40
"Masochism",19.0,1972.0,24.0,41
"Transsexualism",16.0,1972.0,21.0,42
"Akinetic Mutism",14.0,1972.0,14.0,43
"Histrionic Personality Disorder",14.0,1972.0,22.0,44
"Agraphia",9.0,1972.0,8.0,45
"Schizotypal Personality Disorder",8.0,1972.0,3.0,46
"Dyslexia, Acquired",8.0,1972.0,12.0,47
"Echolalia",8.0,1972.0,7.0,48
"Mutism",8.0,1972.0,14.0,49
"Transvestism",7.0,1972.0,16.0,50
"Combat Disorders",5.0,1972.0,5.0,51
"Compulsive Personality Disorder",4.0,1972.0,1.0,52
"Paranoid Personality Disorder",2.0,1972.0,1.0,53
"Dissociative Identity Disorder",2.0,1972.0,2.0,54
"Fetishism (Psychiatric)",1.0,1972.0,1.0,55
"Pedophilia",1.0,1972.0,2.0,56
"Disorders of Excessive Somnolence",1.0,1972.0,2.0,57
"Gerstmann Syndrome",1.0,1972.0,8.0,58
"Alcoholism",1058.0,1973.0,974.0,1
"Depression",943.0,1973.0,922.0,2
"Schizophrenia",901.0,1973.0,899.0,3
"Heroin Dependence",461.0,1973.0,38.0,4
"Psychotic Disorders",334.0,1973.0,340.0,5
"Bipolar Disorder",293.0,1973.0,320.0,6
"Personality Disorders",256.0,1973.0,321.0,7
"Dementia",191.0,1973.0,162.0,8
"Phobic Disorders",172.0,1973.0,151.0,9
"Attention Deficit Disorder with Hyperactivity",128.0,1973.0,67.0,10
"Aphasia",124.0,1973.0,125.0,11
"Psychoses, Substance-Induced",118.0,1973.0,133.0,12
"Amnesia",114.0,1973.0,102.0,13
"Anorexia Nervosa",108.0,1973.0,110.0,14
"Obsessive-Compulsive Disorder",105.0,1973.0,97.0,15
"Anxiety Disorders",105.0,1973.0,105.0,16
"Schizophrenia, Paranoid",99.0,1973.0,31.0,17
"Psychoses, Alcoholic",91.0,1973.0,74.0,18
"Morphine Dependence",88.0,1973.0,125.0,19
"Autistic Disorder",83.0,1973.0,84.0,20
"Stuttering",80.0,1973.0,68.0,21
"Dyslexia",77.0,1973.0,73.0,22
"Hypochondriasis",48.0,1973.0,56.0,23
"Depersonalization",47.0,1973.0,43.0,24
"Transsexualism",39.0,1973.0,16.0,25
"Agnosia",36.0,1973.0,27.0,26
"Conversion Disorder",36.0,1973.0,29.0,27
"Creutzfeldt-Jakob Syndrome",34.0,1973.0,36.0,28
"Bruxism",32.0,1973.0,23.0,29
"Neurocirculatory Asthenia",31.0,1973.0,25.0,30
"Histrionic Personality Disorder",28.0,1973.0,14.0,31
"Leukoencephalopathy, Progressive Multifocal",27.0,1973.0,24.0,32
"Schizoid Personality Disorder",26.0,1973.0,22.0,33
"Gambling",25.0,1973.0,27.0,34
"Apraxias",25.0,1973.0,24.0,35
"Delirium",24.0,1973.0,39.0,36
"Tic Disorders",23.0,1973.0,26.0,37
"Sexual Dysfunctions, Psychological",23.0,1973.0,31.0,38
"Mutism",22.0,1973.0,8.0,39
"Stress Disorders, Post-Traumatic",22.0,1973.0,27.0,40
"Pica",19.0,1973.0,19.0,41
"Masochism",19.0,1973.0,19.0,42
"Sadism",18.0,1973.0,20.0,43
"Pellagra",14.0,1973.0,27.0,44
"Transvestism",13.0,1973.0,7.0,45
"Akinetic Mutism",12.0,1973.0,14.0,46
"Dyslexia, Acquired",11.0,1973.0,8.0,47
"Schizotypal Personality Disorder",9.0,1973.0,8.0,48
"Echolalia",9.0,1973.0,8.0,49
"Agraphia",7.0,1973.0,9.0,50
"Combat Disorders",6.0,1973.0,5.0,51
"Tay-Sachs Disease",5.0,1973.0,2.0,52
"Exhibitionism",3.0,1973.0,1.0,53
"Amnesia, Retrograde",2.0,1973.0,1.0,54
"Dissociative Identity Disorder",2.0,1973.0,2.0,55
"Disruptive, Impulse Control, and Conduct Disorders",1.0,1973.0,1.0,56
"Alzheimer Disease",1.0,1973.0,5.0,57
"Disorders of Excessive Somnolence",1.0,1973.0,1.0,58
"Alcoholism",1125.0,1974.0,1058.0,1
"Schizophrenia",1007.0,1974.0,901.0,2
"Depression",1000.0,1974.0,943.0,3
"Psychotic Disorders",344.0,1974.0,334.0,4
"Bipolar Disorder",341.0,1974.0,293.0,5
"Personality Disorders",326.0,1974.0,256.0,6
"Heroin Dependence",275.0,1974.0,461.0,7
"Dementia",215.0,1974.0,191.0,8
"Aphasia",156.0,1974.0,124.0,9
"Phobic Disorders",136.0,1974.0,172.0,10
"Amnesia",122.0,1974.0,114.0,11
"Psychoses, Substance-Induced",118.0,1974.0,118.0,12
"Anxiety Disorders",115.0,1974.0,105.0,13
"Anorexia Nervosa",114.0,1974.0,108.0,14
"Schizophrenia, Paranoid",106.0,1974.0,99.0,15
"Autistic Disorder",93.0,1974.0,83.0,16
"Obsessive-Compulsive Disorder",84.0,1974.0,105.0,17
"Morphine Dependence",82.0,1974.0,88.0,18
"Attention Deficit Disorder with Hyperactivity",77.0,1974.0,128.0,19
"Stuttering",71.0,1974.0,80.0,20
"Hypochondriasis",68.0,1974.0,48.0,21
"Dyslexia",67.0,1974.0,77.0,22
"Psychoses, Alcoholic",67.0,1974.0,91.0,23
"Transsexualism",48.0,1974.0,39.0,24
"Conversion Disorder",47.0,1974.0,36.0,25
"Delirium",43.0,1974.0,24.0,26
"Schizoid Personality Disorder",34.0,1974.0,26.0,27
"Neurocirculatory Asthenia",31.0,1974.0,31.0,28
"Apraxias",31.0,1974.0,25.0,29
"Histrionic Personality Disorder",30.0,1974.0,28.0,30
"Creutzfeldt-Jakob Syndrome",30.0,1974.0,34.0,31
"Depersonalization",30.0,1974.0,47.0,32
"Bruxism",28.0,1974.0,32.0,33
"Agnosia",27.0,1974.0,36.0,34
"Leukoencephalopathy, Progressive Multifocal",26.0,1974.0,27.0,35
"Sexual Dysfunctions, Psychological",25.0,1974.0,23.0,36
"Mutism",24.0,1974.0,22.0,37
"Tic Disorders",22.0,1974.0,23.0,38
"Pica",22.0,1974.0,19.0,39
"Schizotypal Personality Disorder",21.0,1974.0,9.0,40
"Compulsive Personality Disorder",20.0,1974.0,4.0,41
"Pellagra",20.0,1974.0,14.0,42
"Masochism",18.0,1974.0,19.0,43
"Dyslexia, Acquired",18.0,1974.0,11.0,44
"Sadism",17.0,1974.0,18.0,45
"Stress Disorders, Post-Traumatic",16.0,1974.0,22.0,46
"Agraphia",16.0,1974.0,7.0,47
"Transvestism",15.0,1974.0,13.0,48
"Cyclothymic Disorder",13.0,1974.0,1.0,49
"Alzheimer Disease",13.0,1974.0,1.0,50
"Gambling",12.0,1974.0,25.0,51
"Exhibitionism",10.0,1974.0,3.0,52
"Echolalia",9.0,1974.0,9.0,53
"Paranoid Personality Disorder",9.0,1974.0,2.0,54
"Akinetic Mutism",9.0,1974.0,12.0,55
"Depressive Disorder",8.0,1974.0,5.0,56
"Agoraphobia",8.0,1974.0,2.0,57
"Combat Disorders",6.0,1974.0,6.0,58
"Tay-Sachs Disease",5.0,1974.0,5.0,59
"Disorders of Excessive Somnolence",4.0,1974.0,1.0,60
"Dissociative Identity Disorder",3.0,1974.0,2.0,61
"Disruptive, Impulse Control, and Conduct Disorders",3.0,1974.0,1.0,62
"Fetishism (Psychiatric)",3.0,1974.0,1.0,63
"Dependent Personality Disorder",2.0,1974.0,1.0,64
"Somatoform Disorders",2.0,1974.0,2.0,65
"Gerstmann Syndrome",1.0,1974.0,1.0,66
"Trichotillomania",1.0,1974.0,3.0,67
"Borderline Personality Disorder",1.0,1974.0,1.0,68
"Amnesia, Retrograde",1.0,1974.0,2.0,69
"Dementia, Vascular",1.0,1974.0,1.0,70
"Neonatal Abstinence Syndrome",1.0,1974.0,0,71
"Pedophilia",1.0,1974.0,1.0,72
"Voyeurism",1.0,1974.0,1.0,73
"Kluver-Bucy Syndrome",1.0,1974.0,1.0,74
"Alcoholism",1120.0,1975.0,1125.0,1
"Schizophrenia",989.0,1975.0,1007.0,2
"Depression",957.0,1975.0,1000.0,3
"Psychotic Disorders",406.0,1975.0,344.0,4
"Bipolar Disorder",332.0,1975.0,341.0,5
"Personality Disorders",293.0,1975.0,326.0,6
"Heroin Dependence",225.0,1975.0,275.0,7
"Dementia",205.0,1975.0,215.0,8
"Aphasia",145.0,1975.0,156.0,9
"Phobic Disorders",136.0,1975.0,136.0,10
"Autistic Disorder",126.0,1975.0,93.0,11
"Anorexia Nervosa",108.0,1975.0,114.0,12
"Psychoses, Substance-Induced",104.0,1975.0,118.0,13
"Schizophrenia, Paranoid",103.0,1975.0,106.0,14
"Morphine Dependence",89.0,1975.0,82.0,15
"Attention Deficit Disorder with Hyperactivity",86.0,1975.0,77.0,16
"Anxiety Disorders",81.0,1975.0,115.0,17
"Amnesia",75.0,1975.0,122.0,18
"Dyslexia",65.0,1975.0,67.0,19
"Obsessive-Compulsive Disorder",61.0,1975.0,84.0,20
"Stuttering",58.0,1975.0,71.0,21
"Psychoses, Alcoholic",53.0,1975.0,67.0,22
"Hypochondriasis",49.0,1975.0,68.0,23
"Creutzfeldt-Jakob Syndrome",45.0,1975.0,30.0,24
"Alzheimer Disease",42.0,1975.0,13.0,25
"Schizoid Personality Disorder",40.0,1975.0,34.0,26
"Conversion Disorder",40.0,1975.0,47.0,27
"Depersonalization",38.0,1975.0,30.0,28
"Bruxism",35.0,1975.0,28.0,29
"Transsexualism",33.0,1975.0,48.0,30
"Compulsive Personality Disorder",30.0,1975.0,20.0,31
"Apraxias",28.0,1975.0,31.0,32
"Delirium",28.0,1975.0,43.0,33
"Pellagra",27.0,1975.0,20.0,34
"Pica",24.0,1975.0,22.0,35
"Histrionic Personality Disorder",21.0,1975.0,30.0,36
"Agnosia",21.0,1975.0,27.0,37
"Leukoencephalopathy, Progressive Multifocal",20.0,1975.0,26.0,38
"Neurocirculatory Asthenia",20.0,1975.0,31.0,39
"Disorders of Excessive Somnolence",18.0,1975.0,4.0,40
"Mutism",18.0,1975.0,24.0,41
"Amnesia, Retrograde",17.0,1975.0,1.0,42
"Masochism",16.0,1975.0,18.0,43
"Agoraphobia",16.0,1975.0,8.0,44
"Exhibitionism",16.0,1975.0,10.0,45
"Schizotypal Personality Disorder",16.0,1975.0,21.0,46
"Akinetic Mutism",15.0,1975.0,9.0,47
"Agraphia",15.0,1975.0,16.0,48
"Dyslexia, Acquired",14.0,1975.0,18.0,49
"Stress Disorders, Post-Traumatic",14.0,1975.0,16.0,50
"Transvestism",14.0,1975.0,15.0,51
"Tic Disorders",14.0,1975.0,22.0,52
"Sadism",12.0,1975.0,17.0,53
"Dependent Personality Disorder",12.0,1975.0,2.0,54
"Sexual Dysfunctions, Psychological",11.0,1975.0,25.0,55
"Echolalia",11.0,1975.0,9.0,56
"Pedophilia",9.0,1975.0,1.0,57
"Cyclothymic Disorder",9.0,1975.0,13.0,58
"Fetishism (Psychiatric)",8.0,1975.0,3.0,59
"Gambling",8.0,1975.0,12.0,60
"Dissociative Identity Disorder",6.0,1975.0,3.0,61
"Paranoid Personality Disorder",6.0,1975.0,9.0,62
"Combat Disorders",5.0,1975.0,6.0,63
"Voyeurism",4.0,1975.0,1.0,64
"Depressive Disorder",4.0,1975.0,8.0,65
"Gerstmann Syndrome",4.0,1975.0,1.0,66
"Tay-Sachs Disease",3.0,1975.0,5.0,67
"Trichotillomania",3.0,1975.0,1.0,68
"Disruptive, Impulse Control, and Conduct Disorders",2.0,1975.0,3.0,69
"Capgras Syndrome",1.0,1975.0,1.0,70
"Borderline Personality Disorder",1.0,1975.0,1.0,71
"Alcoholism",1246.0,1976.0,1120.0,1
"Schizophrenia",943.0,1976.0,989.0,2
"Depression",936.0,1976.0,957.0,3
"Psychotic Disorders",343.0,1976.0,406.0,4
"Bipolar Disorder",306.0,1976.0,332.0,5
"Heroin Dependence",230.0,1976.0,225.0,6
"Dementia",226.0,1976.0,205.0,7
"Personality Disorders",217.0,1976.0,293.0,8
"Aphasia",167.0,1976.0,145.0,9
"Phobic Disorders",124.0,1976.0,136.0,10
"Morphine Dependence",100.0,1976.0,89.0,11
"Autistic Disorder",97.0,1976.0,126.0,12
"Amnesia",90.0,1976.0,75.0,13
"Attention Deficit Disorder with Hyperactivity",87.0,1976.0,86.0,14
"Anorexia Nervosa",86.0,1976.0,108.0,15
"Schizophrenia, Paranoid",83.0,1976.0,103.0,16
"Psychoses, Substance-Induced",83.0,1976.0,104.0,17
"Dyslexia",70.0,1976.0,65.0,18
"Anxiety Disorders",66.0,1976.0,81.0,19
"Obsessive-Compulsive Disorder",59.0,1976.0,61.0,20
"Stuttering",58.0,1976.0,58.0,21
"Hypochondriasis",55.0,1976.0,49.0,22
"Psychoses, Alcoholic",47.0,1976.0,53.0,23
"Transsexualism",44.0,1976.0,33.0,24
"Alzheimer Disease",41.0,1976.0,42.0,25
"Conversion Disorder",36.0,1976.0,40.0,26
"Amnesia, Retrograde",35.0,1976.0,17.0,27
"Delirium",34.0,1976.0,28.0,28
"Creutzfeldt-Jakob Syndrome",29.0,1976.0,45.0,29
"Schizoid Personality Disorder",27.0,1976.0,40.0,30
"Bruxism",27.0,1976.0,35.0,31
"Leukoencephalopathy, Progressive Multifocal",23.0,1976.0,20.0,32
"Sexual Dysfunctions, Psychological",22.0,1976.0,11.0,33
"Schizotypal Personality Disorder",21.0,1976.0,16.0,34
"Depersonalization",21.0,1976.0,38.0,35
"Tic Disorders",21.0,1976.0,14.0,36
"Apraxias",20.0,1976.0,28.0,37
"Neurocirculatory Asthenia",20.0,1976.0,20.0,38
"Masochism",20.0,1976.0,16.0,39
"Compulsive Personality Disorder",19.0,1976.0,30.0,40
"Pellagra",18.0,1976.0,27.0,41
"Cyclothymic Disorder",17.0,1976.0,9.0,42
"Agnosia",16.0,1976.0,21.0,43
"Pica",15.0,1976.0,24.0,44
"Disorders of Excessive Somnolence",15.0,1976.0,18.0,45
"Dyslexia, Acquired",14.0,1976.0,14.0,46
"Transvestism",14.0,1976.0,14.0,47
"Histrionic Personality Disorder",14.0,1976.0,21.0,48
"Mutism",14.0,1976.0,18.0,49
"Akinetic Mutism",14.0,1976.0,15.0,50
"Agoraphobia",14.0,1976.0,16.0,51
"Sadism",13.0,1976.0,12.0,52
"Exhibitionism",12.0,1976.0,16.0,53
"Agraphia",12.0,1976.0,15.0,54
"Gambling",12.0,1976.0,8.0,55
"Stress Disorders, Post-Traumatic",11.0,1976.0,14.0,56
"Fetishism (Psychiatric)",11.0,1976.0,8.0,57
"Pedophilia",10.0,1976.0,9.0,58
"Dependent Personality Disorder",9.0,1976.0,12.0,59
"Dissociative Identity Disorder",8.0,1976.0,6.0,60
"Combat Disorders",5.0,1976.0,5.0,61
"Echolalia",5.0,1976.0,11.0,62
"Paranoid Personality Disorder",4.0,1976.0,6.0,63
"Disruptive, Impulse Control, and Conduct Disorders",4.0,1976.0,2.0,64
"Gerstmann Syndrome",4.0,1976.0,4.0,65
"Voyeurism",3.0,1976.0,4.0,66
"Tay-Sachs Disease",3.0,1976.0,3.0,67
"Firesetting Behavior",2.0,1976.0,1.0,68
"Somatoform Disorders",1.0,1976.0,2.0,69
"Depressive Disorder",1.0,1976.0,4.0,70
"Trichotillomania",1.0,1976.0,3.0,71
"Alcoholism",1305.0,1977.0,1246.0,1
"Depression",932.0,1977.0,936.0,2
"Schizophrenia",912.0,1977.0,943.0,3
"Psychotic Disorders",350.0,1977.0,343.0,4
"Bipolar Disorder",303.0,1977.0,306.0,5
"Dementia",234.0,1977.0,226.0,6
"Personality Disorders",209.0,1977.0,217.0,7
"Heroin Dependence",198.0,1977.0,230.0,8
"Aphasia",189.0,1977.0,167.0,9
"Phobic Disorders",139.0,1977.0,124.0,10
"Anorexia Nervosa",136.0,1977.0,86.0,11
"Autistic Disorder",118.0,1977.0,97.0,12
"Schizophrenia, Paranoid",100.0,1977.0,83.0,13
"Morphine Dependence",95.0,1977.0,100.0,14
"Obsessive-Compulsive Disorder",80.0,1977.0,59.0,15
"Psychoses, Substance-Induced",80.0,1977.0,83.0,16
"Attention Deficit Disorder with Hyperactivity",78.0,1977.0,87.0,17
"Stuttering",68.0,1977.0,58.0,18
"Amnesia",67.0,1977.0,90.0,19
"Dyslexia",66.0,1977.0,70.0,20
"Anxiety Disorders",61.0,1977.0,66.0,21
"Psychoses, Alcoholic",57.0,1977.0,47.0,22
"Transsexualism",53.0,1977.0,44.0,23
"Akinetic Mutism",53.0,1977.0,14.0,24
"Creutzfeldt-Jakob Syndrome",50.0,1977.0,29.0,25
"Alzheimer Disease",45.0,1977.0,41.0,26
"Conversion Disorder",42.0,1977.0,36.0,27
"Delirium",39.0,1977.0,34.0,28
"Bruxism",38.0,1977.0,27.0,29
"Hypochondriasis",35.0,1977.0,55.0,30
"Schizotypal Personality Disorder",35.0,1977.0,21.0,31
"Leukoencephalopathy, Progressive Multifocal",33.0,1977.0,23.0,32
"Agnosia",31.0,1977.0,16.0,33
"Depersonalization",30.0,1977.0,21.0,34
"Apraxias",29.0,1977.0,20.0,35
"Pica",27.0,1977.0,15.0,36
"Compulsive Personality Disorder",26.0,1977.0,19.0,37
"Schizoid Personality Disorder",26.0,1977.0,27.0,38
"Disorders of Excessive Somnolence",23.0,1977.0,15.0,39
"Neurocirculatory Asthenia",22.0,1977.0,20.0,40
"Dyslexia, Acquired",22.0,1977.0,14.0,41
"Mutism",21.0,1977.0,14.0,42
"Sexual Dysfunctions, Psychological",21.0,1977.0,22.0,43
"Histrionic Personality Disorder",18.0,1977.0,14.0,44
"Cyclothymic Disorder",18.0,1977.0,17.0,45
"Agraphia",17.0,1977.0,12.0,46
"Amnesia, Retrograde",17.0,1977.0,35.0,47
"Pellagra",16.0,1977.0,18.0,48
"Stress Disorders, Post-Traumatic",15.0,1977.0,11.0,49
"Fetishism (Psychiatric)",15.0,1977.0,11.0,50
"Transvestism",14.0,1977.0,14.0,51
"Agoraphobia",14.0,1977.0,14.0,52
"Exhibitionism",14.0,1977.0,12.0,53
"Masochism",12.0,1977.0,20.0,54
"Depressive Disorder",11.0,1977.0,1.0,55
"Tic Disorders",11.0,1977.0,21.0,56
"Dependent Personality Disorder",10.0,1977.0,9.0,57
"Paranoid Personality Disorder",10.0,1977.0,4.0,58
"Firesetting Behavior",9.0,1977.0,2.0,59
"Pedophilia",9.0,1977.0,10.0,60
"Gambling",9.0,1977.0,12.0,61
"Trichotillomania",8.0,1977.0,1.0,62
"Sadism",8.0,1977.0,13.0,63
"Combat Disorders",7.0,1977.0,5.0,64
"Echolalia",4.0,1977.0,5.0,65
"Gerstmann Syndrome",4.0,1977.0,4.0,66
"Disruptive, Impulse Control, and Conduct Disorders",3.0,1977.0,4.0,67
"Dissociative Identity Disorder",3.0,1977.0,8.0,68
"Tay-Sachs Disease",3.0,1977.0,3.0,69
"Voyeurism",2.0,1977.0,3.0,70
"Prosopagnosia",1.0,1977.0,1.0,71
"Alcoholism",1196.0,1978.0,1305.0,1
"Depression",1078.0,1978.0,932.0,2
"Schizophrenia",955.0,1978.0,912.0,3
"Psychotic Disorders",397.0,1978.0,350.0,4
"Bipolar Disorder",321.0,1978.0,303.0,5
"Dementia",244.0,1978.0,234.0,6
"Personality Disorders",217.0,1978.0,209.0,7
"Heroin Dependence",182.0,1978.0,198.0,8
"Aphasia",161.0,1978.0,189.0,9
"Anorexia Nervosa",131.0,1978.0,136.0,10
"Autistic Disorder",128.0,1978.0,118.0,11
"Phobic Disorders",119.0,1978.0,139.0,12
"Dyslexia",89.0,1978.0,66.0,13
"Attention Deficit Disorder with Hyperactivity",89.0,1978.0,78.0,14
"Psychoses, Substance-Induced",87.0,1978.0,80.0,15
"Schizophrenia, Paranoid",86.0,1978.0,100.0,16
"Anxiety Disorders",82.0,1978.0,61.0,17
"Morphine Dependence",79.0,1978.0,95.0,18
"Amnesia",75.0,1978.0,67.0,19
"Transsexualism",62.0,1978.0,53.0,20
"Alzheimer Disease",59.0,1978.0,45.0,21
"Hypochondriasis",53.0,1978.0,35.0,22
"Obsessive-Compulsive Disorder",53.0,1978.0,80.0,23
"Psychoses, Alcoholic",51.0,1978.0,57.0,24
"Stuttering",47.0,1978.0,68.0,25
"Creutzfeldt-Jakob Syndrome",46.0,1978.0,50.0,26
"Bruxism",45.0,1978.0,38.0,27
"Conversion Disorder",37.0,1978.0,42.0,28
"Schizotypal Personality Disorder",37.0,1978.0,35.0,29
"Delirium",34.0,1978.0,39.0,30
"Agnosia",29.0,1978.0,31.0,31
"Tay-Sachs Disease",28.0,1978.0,3.0,32
"Disorders of Excessive Somnolence",27.0,1978.0,23.0,33
"Apraxias",26.0,1978.0,29.0,34
"Neurocirculatory Asthenia",25.0,1978.0,22.0,35
"Histrionic Personality Disorder",22.0,1978.0,18.0,36
"Leukoencephalopathy, Progressive Multifocal",22.0,1978.0,33.0,37
"Depersonalization",21.0,1978.0,30.0,38
"Tic Disorders",19.0,1978.0,11.0,39
"Transvestism",18.0,1978.0,14.0,40
"Pedophilia",17.0,1978.0,9.0,41
"Dyslexia, Acquired",17.0,1978.0,22.0,42
"Amnesia, Retrograde",17.0,1978.0,17.0,43
"Agoraphobia",16.0,1978.0,14.0,44
"Cyclothymic Disorder",16.0,1978.0,18.0,45
"Pica",15.0,1978.0,27.0,46
"Schizoid Personality Disorder",14.0,1978.0,26.0,47
"Mutism",14.0,1978.0,21.0,48
"Sexual Dysfunctions, Psychological",13.0,1978.0,21.0,49
