name,value,year,lastValue,rank
"Personality Disorders",5440.0,1973.0,5184.0,5
"Bipolar Disorder",3266.0,1973.0,2973.0,6
"Anxiety Disorders",2999.0,1973.0,2894.0,7
"Dementia",2431.0,1973.0,2240.0,8
"Aphasia",1770.0,1973.0,1646.0,9
"Obsessive-Compulsive Disorder",1620.0,1973.0,1515.0,10
"Psychoses, Substance-Induced",1503.0,1973.0,1385.0,11
"Phobic Disorders",1308.0,1973.0,1136.0,12
"Psychoses, Alcoholic",1212.0,1973.0,1121.0,13
"Anorexia Nervosa",1050.0,1973.0,942.0,14
"Stuttering",1029.0,1973.0,949.0,15
"Amnesia",964.0,1973.0,850.0,16
"Dyslexia",794.0,1973.0,717.0,17
"Conversion Disorder",772.0,1973.0,736.0,18
"Autistic Disorder",748.0,1973.0,665.0,19
"Delirium",689.0,1973.0,665.0,20
"Morphine Dependence",629.0,1973.0,541.0,21
"Pellagra",612.0,1973.0,598.0,22
"Neurocirculatory Asthenia",590.0,1973.0,559.0,23
"Hypochondriasis",585.0,1973.0,537.0,24
"Agnosia",572.0,1973.0,536.0,25
"Heroin Dependence",535.0,1973.0,74.0,26
"Depersonalization",415.0,1973.0,368.0,27
"Apraxias",389.0,1973.0,364.0,28
"Tay-Sachs Disease",319.0,1973.0,314.0,29
"Stress Disorders, Post-Traumatic",310.0,1973.0,288.0,30
"Attention Deficit Disorder with Hyperactivity",303.0,1973.0,175.0,31
"Sexual Dysfunctions, Psychological",299.0,1973.0,276.0,32
"Alzheimer Disease",269.0,1973.0,268.0,33
"Bruxism",260.0,1973.0,228.0,34
"Masochism",235.0,1973.0,216.0,35
"Transvestism",212.0,1973.0,199.0,36
"Schizophrenia, Paranoid",205.0,1973.0,106.0,37
"Combat Disorders",197.0,1973.0,191.0,38
"Mutism",197.0,1973.0,175.0,39
"Transsexualism",193.0,1973.0,154.0,40
"Tic Disorders",185.0,1973.0,162.0,41
"Gambling",184.0,1973.0,159.0,42
"Creutzfeldt-Jakob Syndrome",171.0,1973.0,137.0,43
"Pica",159.0,1973.0,140.0,44
"Sadism",139.0,1973.0,121.0,45
"Agraphia",125.0,1973.0,118.0,46
"Histrionic Personality Disorder",119.0,1973.0,91.0,47
"Exhibitionism",91.0,1973.0,88.0,48
"Leukoencephalopathy, Progressive Multifocal",80.0,1973.0,53.0,49
"Dyslexia, Acquired",78.0,1973.0,67.0,50
"Schizoid Personality Disorder",64.0,1973.0,38.0,51
"Akinetic Mutism",63.0,1973.0,51.0,52
"Echolalia",58.0,1973.0,49.0,53
"Schizotypal Personality Disorder",51.0,1973.0,42.0,54
"Amnesia, Retrograde",34.0,1973.0,32.0,55
"Disorders of Excessive Somnolence",29.0,1973.0,28.0,56
"Disruptive, Impulse Control, and Conduct Disorders",21.0,1973.0,20.0,57
"Dissociative Identity Disorder",20.0,1973.0,18.0,58
"Schizophrenia",15242.0,1974.0,14235.0,1
"Alcoholism",12441.0,1974.0,11316.0,2
"Psychotic Disorders",12371.0,1974.0,12027.0,3
"Depression",10673.0,1974.0,9673.0,4
"Personality Disorders",5766.0,1974.0,5440.0,5
"Bipolar Disorder",3607.0,1974.0,3266.0,6
"Anxiety Disorders",3114.0,1974.0,2999.0,7
"Depressive Disorder",2865.0,1974.0,2857.0,8
"Dementia",2646.0,1974.0,2431.0,9
"Aphasia",1926.0,1974.0,1770.0,10
"Obsessive-Compulsive Disorder",1704.0,1974.0,1620.0,11
"Psychoses, Substance-Induced",1621.0,1974.0,1503.0,12
"Phobic Disorders",1444.0,1974.0,1308.0,13
"Psychoses, Alcoholic",1279.0,1974.0,1212.0,14
"Anorexia Nervosa",1164.0,1974.0,1050.0,15
"Stuttering",1100.0,1974.0,1029.0,16
"Amnesia",1086.0,1974.0,964.0,17
"Dyslexia",861.0,1974.0,794.0,18
"Autistic Disorder",841.0,1974.0,748.0,19
"Conversion Disorder",819.0,1974.0,772.0,20
"Heroin Dependence",810.0,1974.0,535.0,21
"Delirium",732.0,1974.0,689.0,22
"Morphine Dependence",711.0,1974.0,629.0,23
"Hypochondriasis",653.0,1974.0,585.0,24
"Pellagra",632.0,1974.0,612.0,25
"Neurocirculatory Asthenia",621.0,1974.0,590.0,26
"Agnosia",599.0,1974.0,572.0,27
"Depersonalization",445.0,1974.0,415.0,28
"Apraxias",420.0,1974.0,389.0,29
"Attention Deficit Disorder with Hyperactivity",380.0,1974.0,303.0,30
"Stress Disorders, Post-Traumatic",326.0,1974.0,310.0,31
"Tay-Sachs Disease",324.0,1974.0,319.0,32
"Sexual Dysfunctions, Psychological",324.0,1974.0,299.0,33
"Schizophrenia, Paranoid",311.0,1974.0,205.0,34
"Bruxism",288.0,1974.0,260.0,35
"Alzheimer Disease",282.0,1974.0,269.0,36
"Masochism",253.0,1974.0,235.0,37
"Transsexualism",241.0,1974.0,193.0,38
"Transvestism",227.0,1974.0,212.0,39
"Mutism",221.0,1974.0,197.0,40
"Somatoform Disorders",209.0,1974.0,207.0,41
"Tic Disorders",207.0,1974.0,185.0,42
"Combat Disorders",203.0,1974.0,197.0,43
"Creutzfeldt-Jakob Syndrome",201.0,1974.0,171.0,44
"Gambling",196.0,1974.0,184.0,45
"Pica",181.0,1974.0,159.0,46
"Sadism",156.0,1974.0,139.0,47
"Histrionic Personality Disorder",149.0,1974.0,119.0,48
"Agraphia",141.0,1974.0,125.0,49
"Leukoencephalopathy, Progressive Multifocal",106.0,1974.0,80.0,50
"Exhibitionism",101.0,1974.0,91.0,51
"Schizoid Personality Disorder",98.0,1974.0,64.0,52
"Dyslexia, Acquired",96.0,1974.0,78.0,53
"Akinetic Mutism",72.0,1974.0,63.0,54
"Schizotypal Personality Disorder",72.0,1974.0,51.0,55
"Echolalia",67.0,1974.0,58.0,56
"Gerstmann Syndrome",60.0,1974.0,59.0,57
"Fetishism (Psychiatric)",47.0,1974.0,44.0,58
"Cyclothymic Disorder",36.0,1974.0,23.0,59
"Amnesia, Retrograde",35.0,1974.0,34.0,60
"Disorders of Excessive Somnolence",33.0,1974.0,29.0,61
"Compulsive Personality Disorder",32.0,1974.0,12.0,62
"Trichotillomania",31.0,1974.0,30.0,63
"Disruptive, Impulse Control, and Conduct Disorders",24.0,1974.0,21.0,64
"Dissociative Identity Disorder",23.0,1974.0,20.0,65
"Dementia, Vascular",20.0,1974.0,19.0,66
"Agoraphobia",17.0,1974.0,9.0,67
"Paranoid Personality Disorder",13.0,1974.0,4.0,68
"Pedophilia",9.0,1974.0,8.0,69
"Kluver-Bucy Syndrome",4.0,1974.0,3.0,70
"Borderline Personality Disorder",3.0,1974.0,2.0,71
"Dependent Personality Disorder",3.0,1974.0,1.0,72
"Voyeurism",2.0,1974.0,1.0,73
"Neonatal Abstinence Syndrome",1.0,1974.0,0.0,74
"Schizophrenia",16231.0,1975.0,15242.0,1
"Alcoholism",13561.0,1975.0,12441.0,2
"Psychotic Disorders",12777.0,1975.0,12371.0,3
"Depression",11630.0,1975.0,10673.0,4
"Personality Disorders",6059.0,1975.0,5766.0,5
"Bipolar Disorder",3939.0,1975.0,3607.0,6
"Anxiety Disorders",3195.0,1975.0,3114.0,7
"Depressive Disorder",2869.0,1975.0,2865.0,8
"Dementia",2851.0,1975.0,2646.0,9
"Aphasia",2071.0,1975.0,1926.0,10
"Obsessive-Compulsive Disorder",1765.0,1975.0,1704.0,11
"Psychoses, Substance-Induced",1725.0,1975.0,1621.0,12
"Phobic Disorders",1580.0,1975.0,1444.0,13
"Psychoses, Alcoholic",1332.0,1975.0,1279.0,14
"Anorexia Nervosa",1272.0,1975.0,1164.0,15
"Amnesia",1161.0,1975.0,1086.0,16
"Stuttering",1158.0,1975.0,1100.0,17
"Heroin Dependence",1035.0,1975.0,810.0,18
"Autistic Disorder",967.0,1975.0,841.0,19
"Dyslexia",926.0,1975.0,861.0,20
"Conversion Disorder",859.0,1975.0,819.0,21
"Morphine Dependence",800.0,1975.0,711.0,22
"Delirium",760.0,1975.0,732.0,23
"Hypochondriasis",702.0,1975.0,653.0,24
"Pellagra",659.0,1975.0,632.0,25
"Neurocirculatory Asthenia",641.0,1975.0,621.0,26
"Agnosia",620.0,1975.0,599.0,27
"Depersonalization",483.0,1975.0,445.0,28
"Attention Deficit Disorder with Hyperactivity",466.0,1975.0,380.0,29
"Apraxias",448.0,1975.0,420.0,30
"Schizophrenia, Paranoid",414.0,1975.0,311.0,31
"Stress Disorders, Post-Traumatic",340.0,1975.0,326.0,32
"Sexual Dysfunctions, Psychological",335.0,1975.0,324.0,33
"Tay-Sachs Disease",327.0,1975.0,324.0,34
"Alzheimer Disease",324.0,1975.0,282.0,35
"Bruxism",323.0,1975.0,288.0,36
"Transsexualism",274.0,1975.0,241.0,37
"Masochism",269.0,1975.0,253.0,38
"Creutzfeldt-Jakob Syndrome",246.0,1975.0,201.0,39
"Transvestism",241.0,1975.0,227.0,40
"Mutism",239.0,1975.0,221.0,41
"Tic Disorders",221.0,1975.0,207.0,42
"Combat Disorders",208.0,1975.0,203.0,43
"Pica",205.0,1975.0,181.0,44
"Gambling",204.0,1975.0,196.0,45
"Histrionic Personality Disorder",170.0,1975.0,149.0,46
"Sadism",168.0,1975.0,156.0,47
"Agraphia",156.0,1975.0,141.0,48
"Schizoid Personality Disorder",138.0,1975.0,98.0,49
"Leukoencephalopathy, Progressive Multifocal",126.0,1975.0,106.0,50
"Exhibitionism",117.0,1975.0,101.0,51
"Dyslexia, Acquired",110.0,1975.0,96.0,52
"Schizotypal Personality Disorder",88.0,1975.0,72.0,53
"Akinetic Mutism",87.0,1975.0,72.0,54
"Echolalia",78.0,1975.0,67.0,55
"Gerstmann Syndrome",64.0,1975.0,60.0,56
"Compulsive Personality Disorder",62.0,1975.0,32.0,57
"Fetishism (Psychiatric)",55.0,1975.0,47.0,58
"Amnesia, Retrograde",52.0,1975.0,35.0,59
"Disorders of Excessive Somnolence",51.0,1975.0,33.0,60
"Cyclothymic Disorder",45.0,1975.0,36.0,61
"Trichotillomania",34.0,1975.0,31.0,62
"Agoraphobia",33.0,1975.0,17.0,63
"Dissociative Identity Disorder",29.0,1975.0,23.0,64
"Disruptive, Impulse Control, and Conduct Disorders",26.0,1975.0,24.0,65
"Paranoid Personality Disorder",19.0,1975.0,13.0,66
"Pedophilia",18.0,1975.0,9.0,67
"Dependent Personality Disorder",15.0,1975.0,3.0,68
"Capgras Syndrome",6.0,1975.0,5.0,69
"Voyeurism",6.0,1975.0,2.0,70
"Borderline Personality Disorder",4.0,1975.0,3.0,71
"Schizophrenia",17174.0,1976.0,16231.0,1
"Alcoholism",14807.0,1976.0,13561.0,2
"Psychotic Disorders",13120.0,1976.0,12777.0,3
"Depression",12566.0,1976.0,11630.0,4
"Personality Disorders",6276.0,1976.0,6059.0,5
"Bipolar Disorder",4245.0,1976.0,3939.0,6
"Anxiety Disorders",3261.0,1976.0,3195.0,7
"Dementia",3077.0,1976.0,2851.0,8
"Depressive Disorder",2870.0,1976.0,2869.0,9
"Aphasia",2238.0,1976.0,2071.0,10
"Obsessive-Compulsive Disorder",1824.0,1976.0,1765.0,11
"Psychoses, Substance-Induced",1808.0,1976.0,1725.0,12
"Phobic Disorders",1704.0,1976.0,1580.0,13
"Psychoses, Alcoholic",1379.0,1976.0,1332.0,14
"Anorexia Nervosa",1358.0,1976.0,1272.0,15
"Heroin Dependence",1265.0,1976.0,1035.0,16
"Amnesia",1251.0,1976.0,1161.0,17
"Stuttering",1216.0,1976.0,1158.0,18
"Autistic Disorder",1064.0,1976.0,967.0,19
"Dyslexia",996.0,1976.0,926.0,20
"Morphine Dependence",900.0,1976.0,800.0,21
"Conversion Disorder",895.0,1976.0,859.0,22
"Delirium",794.0,1976.0,760.0,23
"Hypochondriasis",757.0,1976.0,702.0,24
"Pellagra",677.0,1976.0,659.0,25
"Neurocirculatory Asthenia",661.0,1976.0,641.0,26
"Agnosia",636.0,1976.0,620.0,27
"Attention Deficit Disorder with Hyperactivity",553.0,1976.0,466.0,28
"Depersonalization",504.0,1976.0,483.0,29
"Schizophrenia, Paranoid",497.0,1976.0,414.0,30
"Apraxias",468.0,1976.0,448.0,31
"Alzheimer Disease",365.0,1976.0,324.0,32
"Sexual Dysfunctions, Psychological",357.0,1976.0,335.0,33
"Stress Disorders, Post-Traumatic",351.0,1976.0,340.0,34
"Bruxism",350.0,1976.0,323.0,35
"Tay-Sachs Disease",330.0,1976.0,327.0,36
"Transsexualism",318.0,1976.0,274.0,37
"Masochism",289.0,1976.0,269.0,38
"Creutzfeldt-Jakob Syndrome",275.0,1976.0,246.0,39
"Transvestism",255.0,1976.0,241.0,40
"Mutism",253.0,1976.0,239.0,41
"Tic Disorders",242.0,1976.0,221.0,42
"Pica",220.0,1976.0,205.0,43
"Gambling",216.0,1976.0,204.0,44
"Combat Disorders",213.0,1976.0,208.0,45
"Somatoform Disorders",210.0,1976.0,209.0,46
"Histrionic Personality Disorder",184.0,1976.0,170.0,47
"Sadism",181.0,1976.0,168.0,48
"Agraphia",168.0,1976.0,156.0,49
"Schizoid Personality Disorder",165.0,1976.0,138.0,50
"Leukoencephalopathy, Progressive Multifocal",149.0,1976.0,126.0,51
"Exhibitionism",129.0,1976.0,117.0,52
"Dyslexia, Acquired",124.0,1976.0,110.0,53
"Schizotypal Personality Disorder",109.0,1976.0,88.0,54
"Akinetic Mutism",101.0,1976.0,87.0,55
"Amnesia, Retrograde",87.0,1976.0,52.0,56
"Echolalia",83.0,1976.0,78.0,57
"Compulsive Personality Disorder",81.0,1976.0,62.0,58
"Gerstmann Syndrome",68.0,1976.0,64.0,59
"Fetishism (Psychiatric)",66.0,1976.0,55.0,60
"Disorders of Excessive Somnolence",66.0,1976.0,51.0,61
"Cyclothymic Disorder",62.0,1976.0,45.0,62
"Agoraphobia",47.0,1976.0,33.0,63
"Dissociative Identity Disorder",37.0,1976.0,29.0,64
"Trichotillomania",35.0,1976.0,34.0,65
"Disruptive, Impulse Control, and Conduct Disorders",30.0,1976.0,26.0,66
"Pedophilia",28.0,1976.0,18.0,67
"Dependent Personality Disorder",24.0,1976.0,15.0,68
"Paranoid Personality Disorder",23.0,1976.0,19.0,69
"Firesetting Behavior",18.0,1976.0,16.0,70
"Voyeurism",9.0,1976.0,6.0,71
"Schizophrenia",18086.0,1977.0,17174.0,1
"Alcoholism",16112.0,1977.0,14807.0,2
"Depression",13498.0,1977.0,12566.0,3
"Psychotic Disorders",13470.0,1977.0,13120.0,4
"Personality Disorders",6485.0,1977.0,6276.0,5
"Bipolar Disorder",4548.0,1977.0,4245.0,6
"Anxiety Disorders",3322.0,1977.0,3261.0,7
"Dementia",3311.0,1977.0,3077.0,8
"Depressive Disorder",2881.0,1977.0,2870.0,9
"Aphasia",2427.0,1977.0,2238.0,10
"Obsessive-Compulsive Disorder",1904.0,1977.0,1824.0,11
"Psychoses, Substance-Induced",1888.0,1977.0,1808.0,12
"Phobic Disorders",1843.0,1977.0,1704.0,13
"Anorexia Nervosa",1494.0,1977.0,1358.0,14
"Heroin Dependence",1463.0,1977.0,1265.0,15
"Psychoses, Alcoholic",1436.0,1977.0,1379.0,16
"Amnesia",1318.0,1977.0,1251.0,17
"Stuttering",1284.0,1977.0,1216.0,18
"Autistic Disorder",1182.0,1977.0,1064.0,19
"Dyslexia",1062.0,1977.0,996.0,20
"Morphine Dependence",995.0,1977.0,900.0,21
"Conversion Disorder",937.0,1977.0,895.0,22
"Delirium",833.0,1977.0,794.0,23
"Hypochondriasis",792.0,1977.0,757.0,24
"Pellagra",693.0,1977.0,677.0,25
"Neurocirculatory Asthenia",683.0,1977.0,661.0,26
"Agnosia",667.0,1977.0,636.0,27
"Attention Deficit Disorder with Hyperactivity",631.0,1977.0,553.0,28
"Schizophrenia, Paranoid",597.0,1977.0,497.0,29
"Depersonalization",534.0,1977.0,504.0,30
"Apraxias",497.0,1977.0,468.0,31
"Alzheimer Disease",410.0,1977.0,365.0,32
"Bruxism",388.0,1977.0,350.0,33
"Sexual Dysfunctions, Psychological",378.0,1977.0,357.0,34
"Transsexualism",371.0,1977.0,318.0,35
"Stress Disorders, Post-Traumatic",366.0,1977.0,351.0,36
"Tay-Sachs Disease",333.0,1977.0,330.0,37
"Creutzfeldt-Jakob Syndrome",325.0,1977.0,275.0,38
"Masochism",301.0,1977.0,289.0,39
"Mutism",274.0,1977.0,253.0,40
"Transvestism",269.0,1977.0,255.0,41
"Tic Disorders",253.0,1977.0,242.0,42
"Pica",247.0,1977.0,220.0,43
"Gambling",225.0,1977.0,216.0,44
"Combat Disorders",220.0,1977.0,213.0,45
"Histrionic Personality Disorder",202.0,1977.0,184.0,46
"Schizoid Personality Disorder",191.0,1977.0,165.0,47
"Sadism",189.0,1977.0,181.0,48
"Agraphia",185.0,1977.0,168.0,49
"Leukoencephalopathy, Progressive Multifocal",182.0,1977.0,149.0,50
"Akinetic Mutism",154.0,1977.0,101.0,51
"Dyslexia, Acquired",146.0,1977.0,124.0,52
"Schizotypal Personality Disorder",144.0,1977.0,109.0,53
"Exhibitionism",143.0,1977.0,129.0,54
"Compulsive Personality Disorder",107.0,1977.0,81.0,55
"Amnesia, Retrograde",104.0,1977.0,87.0,56
"Disorders of Excessive Somnolence",89.0,1977.0,66.0,57
"Echolalia",87.0,1977.0,83.0,58
"Fetishism (Psychiatric)",81.0,1977.0,66.0,59
"Cyclothymic Disorder",80.0,1977.0,62.0,60
"Gerstmann Syndrome",72.0,1977.0,68.0,61
"Agoraphobia",61.0,1977.0,47.0,62
"Trichotillomania",43.0,1977.0,35.0,63
"Dissociative Identity Disorder",40.0,1977.0,37.0,64
"Pedophilia",37.0,1977.0,28.0,65
"Dependent Personality Disorder",34.0,1977.0,24.0,66
"Paranoid Personality Disorder",33.0,1977.0,23.0,67
"Disruptive, Impulse Control, and Conduct Disorders",33.0,1977.0,30.0,68
"Firesetting Behavior",27.0,1977.0,18.0,69
"Prosopagnosia",11.0,1977.0,10.0,70
"Voyeurism",11.0,1977.0,9.0,71
"Schizophrenia",19041.0,1978.0,18086.0,1
"Alcoholism",17308.0,1978.0,16112.0,2
"Depression",14576.0,1978.0,13498.0,3
"Psychotic Disorders",13867.0,1978.0,13470.0,4
"Personality Disorders",6702.0,1978.0,6485.0,5
"Bipolar Disorder",4869.0,1978.0,4548.0,6
"Dementia",3555.0,1978.0,3311.0,7
"Anxiety Disorders",3404.0,1978.0,3322.0,8
"Depressive Disorder",2884.0,1978.0,2881.0,9
"Aphasia",2588.0,1978.0,2427.0,10
"Psychoses, Substance-Induced",1975.0,1978.0,1888.0,11
"Phobic Disorders",1962.0,1978.0,1843.0,12
"Obsessive-Compulsive Disorder",1957.0,1978.0,1904.0,13
"Heroin Dependence",1645.0,1978.0,1463.0,14
"Anorexia Nervosa",1625.0,1978.0,1494.0,15
"Psychoses, Alcoholic",1487.0,1978.0,1436.0,16
"Amnesia",1393.0,1978.0,1318.0,17
"Stuttering",1331.0,1978.0,1284.0,18
"Autistic Disorder",1310.0,1978.0,1182.0,19
"Dyslexia",1151.0,1978.0,1062.0,20
"Morphine Dependence",1074.0,1978.0,995.0,21
"Conversion Disorder",974.0,1978.0,937.0,22
"Delirium",867.0,1978.0,833.0,23
"Hypochondriasis",845.0,1978.0,792.0,24
"Attention Deficit Disorder with Hyperactivity",720.0,1978.0,631.0,25
"Neurocirculatory Asthenia",708.0,1978.0,683.0,26
"Pellagra",703.0,1978.0,693.0,27
"Agnosia",696.0,1978.0,667.0,28
"Schizophrenia, Paranoid",683.0,1978.0,597.0,29
"Depersonalization",555.0,1978.0,534.0,30
"Apraxias",523.0,1978.0,497.0,31
"Alzheimer Disease",469.0,1978.0,410.0,32
"Bruxism",433.0,1978.0,388.0,33
"Transsexualism",433.0,1978.0,371.0,34
"Sexual Dysfunctions, Psychological",391.0,1978.0,378.0,35
"Stress Disorders, Post-Traumatic",378.0,1978.0,366.0,36
"Creutzfeldt-Jakob Syndrome",371.0,1978.0,325.0,37
"Tay-Sachs Disease",361.0,1978.0,333.0,38
"Masochism",311.0,1978.0,301.0,39
"Mutism",288.0,1978.0,274.0,40
"Transvestism",287.0,1978.0,269.0,41
"Tic Disorders",272.0,1978.0,253.0,42
"Pica",262.0,1978.0,247.0,43
"Gambling",232.0,1978.0,225.0,44
"Combat Disorders",232.0,1978.0,220.0,45
"Histrionic Personality Disorder",224.0,1978.0,202.0,46
"Schizoid Personality Disorder",205.0,1978.0,191.0,47
"Leukoencephalopathy, Progressive Multifocal",204.0,1978.0,182.0,48
"Sadism",202.0,1978.0,189.0,49
"Agraphia",194.0,1978.0,185.0,50
"Schizotypal Personality Disorder",181.0,1978.0,144.0,51
"Dyslexia, Acquired",163.0,1978.0,146.0,52
"Akinetic Mutism",162.0,1978.0,154.0,53
"Exhibitionism",150.0,1978.0,143.0,54
"Amnesia, Retrograde",121.0,1978.0,104.0,55
"Disorders of Excessive Somnolence",116.0,1978.0,89.0,56
"Compulsive Personality Disorder",116.0,1978.0,107.0,57
"Opioid-Related Disorders",115.0,1978.0,112.0,58
"Cyclothymic Disorder",96.0,1978.0,80.0,59
"Echolalia",95.0,1978.0,87.0,60
"Fetishism (Psychiatric)",88.0,1978.0,81.0,61
"Agoraphobia",77.0,1978.0,61.0,62
"Gerstmann Syndrome",76.0,1978.0,72.0,63
"Trichotillomania",56.0,1978.0,43.0,64
"Pedophilia",54.0,1978.0,37.0,65
"Dissociative Identity Disorder",48.0,1978.0,40.0,66
"Paranoid Personality Disorder",38.0,1978.0,33.0,67
"Firesetting Behavior",37.0,1978.0,27.0,68
"Dependent Personality Disorder",35.0,1978.0,34.0,69
"Disruptive, Impulse Control, and Conduct Disorders",34.0,1978.0,33.0,70
"Sleep Apnea Syndromes",18.0,1978.0,15.0,71
"Prosopagnosia",12.0,1978.0,11.0,72
"Voyeurism",12.0,1978.0,11.0,73
"Phencyclidine Abuse",1.0,1978.0,0.0,74
"Schizophrenia",19987.0,1979.0,19041.0,1
"Alcoholism",18687.0,1979.0,17308.0,2
"Depression",15685.0,1979.0,14576.0,3
"Psychotic Disorders",14256.0,1979.0,13867.0,4
"Personality Disorders",6939.0,1979.0,6702.0,5
"Bipolar Disorder",5320.0,1979.0,4869.0,6
"Dementia",3831.0,1979.0,3555.0,7
"Anxiety Disorders",3455.0,1979.0,3404.0,8
"Depressive Disorder",2952.0,1979.0,2884.0,9
"Aphasia",2762.0,1979.0,2588.0,10
"Psychoses, Substance-Induced",2088.0,1979.0,1975.0,11
"Phobic Disorders",2060.0,1979.0,1962.0,12
"Obsessive-Compulsive Disorder",1997.0,1979.0,1957.0,13
"Heroin Dependence",1849.0,1979.0,1645.0,14
"Anorexia Nervosa",1767.0,1979.0,1625.0,15
"Psychoses, Alcoholic",1553.0,1979.0,1487.0,16
"Amnesia",1480.0,1979.0,1393.0,17
"Autistic Disorder",1436.0,1979.0,1310.0,18
"Stuttering",1380.0,1979.0,1331.0,19
"Dyslexia",1254.0,1979.0,1151.0,20
"Morphine Dependence",1168.0,1979.0,1074.0,21
"Conversion Disorder",1006.0,1979.0,974.0,22
"Delirium",897.0,1979.0,867.0,23
"Hypochondriasis",890.0,1979.0,845.0,24
"Attention Deficit Disorder with Hyperactivity",778.0,1979.0,720.0,25
"Schizophrenia, Paranoid",766.0,1979.0,683.0,26
"Neurocirculatory Asthenia",735.0,1979.0,708.0,27
"Agnosia",722.0,1979.0,696.0,28
"Pellagra",715.0,1979.0,703.0,29
"Depersonalization",574.0,1979.0,555.0,30
"Alzheimer Disease",554.0,1979.0,469.0,31
"Apraxias",551.0,1979.0,523.0,32
"Transsexualism",481.0,1979.0,433.0,33
"Bruxism",463.0,1979.0,433.0,34
"Creutzfeldt-Jakob Syndrome",430.0,1979.0,371.0,35
"Sexual Dysfunctions, Psychological",405.0,1979.0,391.0,36
"Tay-Sachs Disease",400.0,1979.0,361.0,37
"Stress Disorders, Post-Traumatic",391.0,1979.0,378.0,38
"Masochism",319.0,1979.0,311.0,39
"Mutism",308.0,1979.0,288.0,40
"Transvestism",297.0,1979.0,287.0,41
"Tic Disorders",290.0,1979.0,272.0,42
"Pica",283.0,1979.0,262.0,43
"Combat Disorders",246.0,1979.0,232.0,44
"Gambling",241.0,1979.0,232.0,45
"Histrionic Personality Disorder",240.0,1979.0,224.0,46
"Schizoid Personality Disorder",225.0,1979.0,205.0,47
"Leukoencephalopathy, Progressive Multifocal",224.0,1979.0,204.0,48
"Schizotypal Personality Disorder",223.0,1979.0,181.0,49
"Somatoform Disorders",211.0,1979.0,210.0,50
"Agraphia",204.0,1979.0,194.0,51
"Sadism",203.0,1979.0,202.0,52
"Dyslexia, Acquired",198.0,1979.0,163.0,53
"Opioid-Related Disorders",185.0,1979.0,115.0,54
"Akinetic Mutism",167.0,1979.0,162.0,55
"Exhibitionism",161.0,1979.0,150.0,56
"Amnesia, Retrograde",137.0,1979.0,121.0,57
"Disorders of Excessive Somnolence",137.0,1979.0,116.0,58
"Compulsive Personality Disorder",134.0,1979.0,116.0,59
"Echolalia",103.0,1979.0,95.0,60
"Cyclothymic Disorder",102.0,1979.0,96.0,61
"Agoraphobia",97.0,1979.0,77.0,62
"Fetishism (Psychiatric)",94.0,1979.0,88.0,63
"Gerstmann Syndrome",80.0,1979.0,76.0,64
"Pedophilia",66.0,1979.0,54.0,65
"Trichotillomania",61.0,1979.0,56.0,66
"Dissociative Identity Disorder",53.0,1979.0,48.0,67
"Sleep Apnea Syndromes",47.0,1979.0,18.0,68
"Firesetting Behavior",44.0,1979.0,37.0,69
"Paranoid Personality Disorder",44.0,1979.0,38.0,70
"Dependent Personality Disorder",39.0,1979.0,35.0,71
"Disruptive, Impulse Control, and Conduct Disorders",35.0,1979.0,34.0,72
"Anomia",26.0,1979.0,14.0,73
"Tobacco Use Disorder",23.0,1979.0,19.0,74
"Voyeurism",17.0,1979.0,12.0,75
"Borderline Personality Disorder",5.0,1979.0,4.0,76
"Schizophrenia",20930.0,1980.0,19987.0,1
"Alcoholism",19998.0,1980.0,18687.0,2
"Depression",16564.0,1980.0,15685.0,3
"Psychotic Disorders",14617.0,1980.0,14256.0,4
"Personality Disorders",7117.0,1980.0,6939.0,5
"Bipolar Disorder",5729.0,1980.0,5320.0,6
"Dementia",4129.0,1980.0,3831.0,7
"Anxiety Disorders",3545.0,1980.0,3455.0,8
"Depressive Disorder",3271.0,1980.0,2952.0,9
"Aphasia",2948.0,1980.0,2762.0,10
"Psychoses, Substance-Induced",2169.0,1980.0,2088.0,11
"Phobic Disorders",2152.0,1980.0,2060.0,12
"Obsessive-Compulsive Disorder",2059.0,1980.0,1997.0,13
"Heroin Dependence",2020.0,1980.0,1849.0,14
"Anorexia Nervosa",1907.0,1980.0,1767.0,15
"Psychoses, Alcoholic",1617.0,1980.0,1553.0,16
"Amnesia",1576.0,1980.0,1480.0,17
"Autistic Disorder",1547.0,1980.0,1436.0,18
"Stuttering",1421.0,1980.0,1380.0,19
"Dyslexia",1349.0,1980.0,1254.0,20
"Morphine Dependence",1248.0,1980.0,1168.0,21
"Conversion Disorder",1042.0,1980.0,1006.0,22
"Hypochondriasis",928.0,1980.0,890.0,23
"Delirium",927.0,1980.0,897.0,24
"Attention Deficit Disorder with Hyperactivity",868.0,1980.0,778.0,25
"Schizophrenia, Paranoid",866.0,1980.0,766.0,26
"Neurocirculatory Asthenia",767.0,1980.0,735.0,27
"Agnosia",744.0,1980.0,722.0,28
"Pellagra",730.0,1980.0,715.0,29
"Alzheimer Disease",658.0,1980.0,554.0,30
"Depersonalization",584.0,1980.0,574.0,31
"Apraxias",582.0,1980.0,551.0,32
"Transsexualism",531.0,1980.0,481.0,33
"Bruxism",508.0,1980.0,463.0,34
"Creutzfeldt-Jakob Syndrome",493.0,1980.0,430.0,35
