name,value,year,lastValue,rank,color
"Sporothrix",105.0,1956.0,95.0,71,"chocolate"
"Fusobacterium",104.0,1956.0,103.0,72,"darkorange"
"Aspergillus",101.0,1956.0,79.0,73,"chocolate"
"Pneumocystis jirovecii",99.0,1956.0,70.0,74,"chocolate"
"DENV",99.0,1956.0,81.0,75,"turquoise"
"Molluscum Contagiosum virus",96.0,1956.0,84.0,76,"turquoise"
"Actinomycetoma",92.0,1956.0,78.0,77,"darkorange"
"LCMV",84.0,1956.0,70.0,78,"turquoise"
"Trichuris trichiura",82.0,1956.0,71.0,79,"skyblue"
"Strongyloides",78.0,1956.0,68.0,80,"skyblue"
"Nocardial",74.0,1956.0,61.0,81,"darkorange"
"Phlebovirus",74.0,1956.0,63.0,82,"turquoise"
"HPV",73.0,1956.0,71.0,83,"turquoise"
"Streptobacillus moniliformis or Spirillum minus",64.0,1956.0,61.0,84,"darkorange"
"Balantidium coli",62.0,1956.0,55.0,85,"lightpink"
"Burkholderia",61.0,1956.0,55.0,86,"darkorange"
"WEEV",59.0,1956.0,55.0,87,"turquoise"
"Paracoccidioides brasiliensis",55.0,1956.0,51.0,88,"chocolate"
"Eurotiomycetes",54.0,1956.0,52.0,89,"chocolate"
"Paragonimus",52.0,1956.0,38.0,90,"skyblue"
"HHV",47.0,1956.0,41.0,91,"turquoise"
"TBEV",46.0,1956.0,29.0,92,"turquoise"
"Fasciola",44.0,1956.0,39.0,93,"skyblue"
"Corynebacterium",41.0,1956.0,36.0,94,"darkorange"
"Cowpox virus",37.0,1956.0,34.0,95,"turquoise"
"Staphylococcus aureus",37.0,1956.0,36.0,96,"darkorange"
"Coxsackievirus",36.0,1956.0,33.0,97,"turquoise"
"Rhinosporidium seeberi",29.0,1956.0,26.0,98,"chocolate"
"Diphyllobothrium",29.0,1956.0,27.0,99,"skyblue"
"Tick",28.0,1956.0,27.0,100,"salmon"
"Trichostrongylus",27.0,1956.0,24.0,101,"skyblue"
"Poxvirus",26.0,1956.0,22.0,102,"turquoise"
"SLEV",25.0,1956.0,23.0,103,"turquoise"
"Eastern equine encephalitis virus",25.0,1956.0,20.0,104,"turquoise"
"Guinea worm",25.0,1956.0,24.0,105,"skyblue"
"Clonorchis",24.0,1956.0,20.0,106,"skyblue"
"Hymenolepis",19.0,1956.0,18.0,107,"skyblue"
"Orf virus",19.0,1956.0,17.0,108,"turquoise"
"Coltivirus",18.0,1956.0,17.0,109,"turquoise"
"Theileria",18.0,1956.0,17.0,110,"lightpink"
"Dicrocoelium",14.0,1956.0,13.0,111,"skyblue"
"Loa loa",14.0,1956.0,13.0,112,"skyblue"
"VEEV",14.0,1956.0,10.0,113,"turquoise"
"Sarcocystis",12.0,1956.0,11.0,114,"lightpink"
"Cystoisospora",11.0,1956.0,10.0,115,"lightpink"
"Spirometra",11.0,1956.0,10.0,116,"skyblue"
"Nematodes",11.0,1956.0,6.0,117,"skyblue"
"Dirofilaria",10.0,1956.0,9.0,118,"skyblue"
"Necator",8.0,1956.0,7.0,119,"skyblue"
"LIV",7.0,1956.0,5.0,120,"turquoise"
"Opisthorchis",6.0,1956.0,5.0,121,"skyblue"
"WNV",6.0,1956.0,3.0,122,"turquoise"
"Actinobacillus",6.0,1956.0,4.0,123,"darkorange"
"Toxocara",4.0,1956.0,2.0,124,"skyblue"
"Trombiculidae",4.0,1956.0,3.0,125,"salmon"
"Mansonella",3.0,1956.0,1.0,126,"skyblue"
"Cryptosporidium",3.0,1956.0,2.0,127,"lightpink"
"OHFV",2.0,1956.0,1.0,128,"turquoise"
"Lacazia loboi",2.0,1956.0,1.0,129,"chocolate"
"Poliovirus",7179.0,1957.0,6458.0,1,"turquoise"
"Plasmodium",4498.0,1957.0,4282.0,2,"lightpink"
"Salmonella enterica",3688.0,1957.0,3463.0,3,"darkorange"
"HAV",2927.0,1957.0,2622.0,4,"turquoise"
"Mycobacterium leprae",2780.0,1957.0,2504.0,5,"darkorange"
"Streptococcus pyogenes",2594.0,1957.0,2337.0,6,"darkorange"
"Influenza virus",2456.0,1957.0,2164.0,7,"turquoise"
"Treponema",2411.0,1957.0,2262.0,8,"darkorange"
"Clostridium",2120.0,1957.0,1906.0,9,"darkorange"
"Brucella",1950.0,1957.0,1791.0,10,"darkorange"
"Entamoeba histolytica",1766.0,1957.0,1650.0,11,"lightpink"
"Echinococcus",1690.0,1957.0,1503.0,12,"skyblue"
"Chlamydia",1675.0,1957.0,1509.0,13,"darkorange"
"Schistosoma",1581.0,1957.0,1413.0,14,"skyblue"
"Leishmania",1449.0,1957.0,1336.0,15,"lightpink"
"Rickettsia",1374.0,1957.0,1294.0,16,"darkorange"
"Toxoplasma",1235.0,1957.0,1105.0,17,"lightpink"
"Leptospira",1231.0,1957.0,1096.0,18,"darkorange"
"Trypanosoma",1205.0,1957.0,1091.0,19,"lightpink"
"Neisseria gonorrhoeae",1180.0,1957.0,1129.0,20,"darkorange"
"Varicella Zoster virus",1014.0,1957.0,919.0,21,"turquoise"
"Variola",952.0,1957.0,872.0,22,"turquoise"
"Rabies virus",918.0,1957.0,792.0,23,"turquoise"
"Trichomonas vaginalis",848.0,1957.0,671.0,24,"lightpink"
"Shigella",783.0,1957.0,679.0,25,"darkorange"
"EBV",780.0,1957.0,712.0,26,"turquoise"
"Candida",767.0,1957.0,580.0,27,"chocolate"
"Measles virus",728.0,1957.0,645.0,28,"turquoise"
"Coxiella burnetii",701.0,1957.0,626.0,29,"darkorange"
"Ascaris",699.0,1957.0,614.0,30,"skyblue"
"Histoplasma capsulatum",662.0,1957.0,593.0,31,"chocolate"
"Actinomyces",658.0,1957.0,614.0,32,"chocolate"
"Filarial worms",606.0,1957.0,549.0,33,"skyblue"
"Mumps virus",600.0,1957.0,526.0,34,"turquoise"
"Yersinia pestis",555.0,1957.0,515.0,35,"darkorange"
"Vibrio cholerae",530.0,1957.0,502.0,36,"darkorange"
"Blastomyces dermatitidis",442.0,1957.0,401.0,37,"chocolate"
"YFV",412.0,1957.0,385.0,38,"turquoise"
"Newcastle disease virus",408.0,1957.0,381.0,39,"turquoise"
"Enterobius vermicularis",374.0,1957.0,347.0,40,"skyblue"
"Bartonella",371.0,1957.0,338.0,41,"darkorange"
"Klebsiella",363.0,1957.0,346.0,42,"darkorange"
"Coccidioides",344.0,1957.0,323.0,43,"chocolate"
"Trypanosoma cruzi",338.0,1957.0,310.0,44,"lightpink"
"Ancylostoma",336.0,1957.0,302.0,45,"skyblue"
"Cryptococcus",331.0,1957.0,286.0,46,"chocolate"
"Trichinella",331.0,1957.0,287.0,47,"skyblue"
"Rubella",330.0,1957.0,302.0,48,"turquoise"
"Vaccinia virus",330.0,1957.0,280.0,49,"turquoise"
"Trichophyton",308.0,1957.0,284.0,50,"chocolate"
"Bacillus anthracis",294.0,1957.0,275.0,51,"darkorange"
"Borrelia",294.0,1957.0,281.0,52,"darkorange"
"HSV",275.0,1957.0,255.0,53,"turquoise"
"Sarcoptes scabiei",239.0,1957.0,235.0,54,"salmon"
"Taenia solium.",227.0,1957.0,200.0,55,"skyblue"
"Giardia lamblia",211.0,1957.0,190.0,56,"lightpink"
"Fly larva",205.0,1957.0,187.0,57,"salmon"
"Onchocerca",203.0,1957.0,173.0,58,"skyblue"
"Orientia tsutsugamushi",196.0,1957.0,191.0,59,"darkorange"
"Protozoan",187.0,1957.0,159.0,60,"lightpink"
"Listeria monocytogenes",175.0,1957.0,138.0,61,"darkorange"
"Erysipelothrix",174.0,1957.0,166.0,62,"darkorange"
"Japanese encephalitis virus",158.0,1957.0,140.0,63,"turquoise"
"Pasteurella",147.0,1957.0,126.0,64,"darkorange"
"Hantavirus",142.0,1957.0,122.0,65,"turquoise"
"Pneumocystis jirovecii",135.0,1957.0,99.0,66,"chocolate"
"Coccidia",133.0,1957.0,125.0,67,"lightpink"
"Aspergillus",131.0,1957.0,101.0,68,"chocolate"
"Acari",128.0,1957.0,118.0,69,"salmon"
"Pediculus",127.0,1957.0,118.0,70,"salmon"
"HBV",122.0,1957.0,116.0,71,"turquoise"
"Haemophilus ducreyi",117.0,1957.0,115.0,72,"darkorange"
"Sporothrix",115.0,1957.0,105.0,73,"chocolate"
"Pinworms",113.0,1957.0,106.0,74,"skyblue"
"DENV",107.0,1957.0,99.0,75,"turquoise"
"Molluscum Contagiosum virus",105.0,1957.0,96.0,76,"turquoise"
"Actinomycetoma",103.0,1957.0,92.0,77,"darkorange"
"LCMV",99.0,1957.0,84.0,78,"turquoise"
"Trichuris trichiura",92.0,1957.0,82.0,79,"skyblue"
"Strongyloides",88.0,1957.0,78.0,80,"skyblue"
"Nocardial",88.0,1957.0,74.0,81,"darkorange"
"Phlebovirus",81.0,1957.0,74.0,82,"turquoise"
"Babesia",80.0,1957.0,76.0,83,"lightpink"
"HPV",77.0,1957.0,73.0,84,"turquoise"
"Burkholderia",68.0,1957.0,61.0,85,"darkorange"
"WEEV",68.0,1957.0,59.0,86,"turquoise"
"Balantidium coli",67.0,1957.0,62.0,87,"lightpink"
"Eurotiomycetes",65.0,1957.0,54.0,88,"chocolate"
"TBEV",65.0,1957.0,46.0,89,"turquoise"
"Streptobacillus moniliformis or Spirillum minus",65.0,1957.0,64.0,90,"darkorange"
"Paragonimus",63.0,1957.0,52.0,91,"skyblue"
"Paracoccidioides brasiliensis",62.0,1957.0,55.0,92,"chocolate"
"HHV",54.0,1957.0,47.0,93,"turquoise"
"Fasciola",49.0,1957.0,44.0,94,"skyblue"
"Corynebacterium",47.0,1957.0,41.0,95,"darkorange"
"Coxsackievirus",40.0,1957.0,36.0,96,"turquoise"
"Staphylococcus aureus",40.0,1957.0,37.0,97,"darkorange"
"Cowpox virus",40.0,1957.0,37.0,98,"turquoise"
"Poxvirus",36.0,1957.0,26.0,99,"turquoise"
"Rhinosporidium seeberi",34.0,1957.0,29.0,100,"chocolate"
"Diphyllobothrium",33.0,1957.0,29.0,101,"skyblue"
"Trichostrongylus",31.0,1957.0,27.0,102,"skyblue"
"Tick",30.0,1957.0,28.0,103,"salmon"
"SLEV",30.0,1957.0,25.0,104,"turquoise"
"Clonorchis",29.0,1957.0,24.0,105,"skyblue"
"Eastern equine encephalitis virus",28.0,1957.0,25.0,106,"turquoise"
"Orf virus",25.0,1957.0,19.0,107,"turquoise"
"Coltivirus",20.0,1957.0,18.0,108,"turquoise"
"Nematodes",18.0,1957.0,11.0,109,"skyblue"
"Sarcocystis",16.0,1957.0,12.0,110,"lightpink"
"Loa loa",15.0,1957.0,14.0,111,"skyblue"
"Geotrichum candidum",14.0,1957.0,13.0,112,"chocolate"
"Ascaridia",13.0,1957.0,12.0,113,"skyblue"
"Cystoisospora",13.0,1957.0,11.0,114,"lightpink"
"Dirofilaria",13.0,1957.0,10.0,115,"skyblue"
"HCV",10.0,1957.0,9.0,116,"turquoise"
"Opisthorchis",9.0,1957.0,6.0,117,"skyblue"
"HEV",9.0,1957.0,8.0,118,"turquoise"
"Necator",9.0,1957.0,8.0,119,"skyblue"
"Toxocara",8.0,1957.0,4.0,120,"skyblue"
"WNV",7.0,1957.0,6.0,121,"turquoise"
"Mansonella",6.0,1957.0,3.0,122,"skyblue"
"Anaplasmataceae",6.0,1957.0,4.0,123,"darkorange"
"CCHFV",1.0,1957.0,0.0,124,"turquoise"
"Mycobacterium ulcerans",1.0,1957.0,0.0,125,"darkorange"
"Poliovirus",7770.0,1958.0,7179.0,1,"turquoise"
"Plasmodium",4642.0,1958.0,4498.0,2,"lightpink"
"Salmonella enterica",3857.0,1958.0,3688.0,3,"darkorange"
"HAV",3182.0,1958.0,2927.0,4,"turquoise"
"Influenza virus",2971.0,1958.0,2456.0,5,"turquoise"
"Mycobacterium leprae",2967.0,1958.0,2780.0,6,"darkorange"
"Streptococcus pyogenes",2820.0,1958.0,2594.0,7,"darkorange"
"Treponema",2513.0,1958.0,2411.0,8,"darkorange"
"Clostridium",2351.0,1958.0,2120.0,9,"darkorange"
"Brucella",2105.0,1958.0,1950.0,10,"darkorange"
"Entamoeba histolytica",1886.0,1958.0,1766.0,11,"lightpink"
"Echinococcus",1872.0,1958.0,1690.0,12,"skyblue"
"Chlamydia",1808.0,1958.0,1675.0,13,"darkorange"
"Schistosoma",1778.0,1958.0,1581.0,14,"skyblue"
"Leishmania",1548.0,1958.0,1449.0,15,"lightpink"
"Rickettsia",1433.0,1958.0,1374.0,16,"darkorange"
"Leptospira",1379.0,1958.0,1231.0,17,"darkorange"
"Toxoplasma",1370.0,1958.0,1235.0,18,"lightpink"
"Trypanosoma",1304.0,1958.0,1205.0,19,"lightpink"
"Neisseria gonorrhoeae",1231.0,1958.0,1180.0,20,"darkorange"
"Varicella Zoster virus",1101.0,1958.0,1014.0,21,"turquoise"
"Trichomonas vaginalis",1029.0,1958.0,848.0,22,"lightpink"
"Variola",1021.0,1958.0,952.0,23,"turquoise"
"Rabies virus",1005.0,1958.0,918.0,24,"turquoise"
"Candida",925.0,1958.0,767.0,25,"chocolate"
"Shigella",881.0,1958.0,783.0,26,"darkorange"
"EBV",840.0,1958.0,780.0,27,"turquoise"
"Measles virus",788.0,1958.0,728.0,28,"turquoise"
"Coxiella burnetii",762.0,1958.0,701.0,29,"darkorange"
"Ascaris",762.0,1958.0,699.0,30,"skyblue"
"Histoplasma capsulatum",720.0,1958.0,662.0,31,"chocolate"
"Actinomyces",693.0,1958.0,658.0,32,"chocolate"
"Mumps virus",666.0,1958.0,600.0,33,"turquoise"
"Filarial worms",661.0,1958.0,606.0,34,"skyblue"
"Yersinia pestis",599.0,1958.0,555.0,35,"darkorange"
"Vibrio cholerae",556.0,1958.0,530.0,36,"darkorange"
"Blastomyces dermatitidis",473.0,1958.0,442.0,37,"chocolate"
"YFV",446.0,1958.0,412.0,38,"turquoise"
"Newcastle disease virus",429.0,1958.0,408.0,39,"turquoise"
"Enterobius vermicularis",395.0,1958.0,374.0,40,"skyblue"
"Bartonella",395.0,1958.0,371.0,41,"darkorange"
"Vaccinia virus",383.0,1958.0,330.0,42,"turquoise"
"Trypanosoma cruzi",381.0,1958.0,338.0,43,"lightpink"
"Cryptococcus",379.0,1958.0,331.0,44,"chocolate"
"Klebsiella",379.0,1958.0,363.0,45,"darkorange"
"Trichinella",369.0,1958.0,331.0,46,"skyblue"
"Coccidioides",367.0,1958.0,344.0,47,"chocolate"
"Ancylostoma",363.0,1958.0,336.0,48,"skyblue"
"Rubella",352.0,1958.0,330.0,49,"turquoise"
"Trichophyton",320.0,1958.0,308.0,50,"chocolate"
"Bacillus anthracis",314.0,1958.0,294.0,51,"darkorange"
"Borrelia",310.0,1958.0,294.0,52,"darkorange"
"HSV",305.0,1958.0,275.0,53,"turquoise"
"Taenia solium.",249.0,1958.0,227.0,54,"skyblue"
"Sarcoptes scabiei",242.0,1958.0,239.0,55,"salmon"
"Giardia lamblia",241.0,1958.0,211.0,56,"lightpink"
"Onchocerca",230.0,1958.0,203.0,57,"skyblue"
"Fly larva",229.0,1958.0,205.0,58,"salmon"
"Listeria monocytogenes",214.0,1958.0,175.0,59,"darkorange"
"Protozoan",207.0,1958.0,187.0,60,"lightpink"
"Orientia tsutsugamushi",199.0,1958.0,196.0,61,"darkorange"
"Erysipelothrix",181.0,1958.0,174.0,62,"darkorange"
"Japanese encephalitis virus",181.0,1958.0,158.0,63,"turquoise"
"Pneumocystis jirovecii",169.0,1958.0,135.0,64,"chocolate"
"Pasteurella",163.0,1958.0,147.0,65,"darkorange"
"Aspergillus",158.0,1958.0,131.0,66,"chocolate"
"Hantavirus",151.0,1958.0,142.0,67,"turquoise"
"Coccidia",142.0,1958.0,133.0,68,"lightpink"
"Acari",139.0,1958.0,128.0,69,"salmon"
"Pediculus",132.0,1958.0,127.0,70,"salmon"
"HBV",125.0,1958.0,122.0,71,"turquoise"
"Sporothrix",124.0,1958.0,115.0,72,"chocolate"
"Pinworms",121.0,1958.0,113.0,73,"skyblue"
"DENV",120.0,1958.0,107.0,74,"turquoise"
"Molluscum Contagiosum virus",116.0,1958.0,105.0,75,"turquoise"
"LCMV",113.0,1958.0,99.0,76,"turquoise"
"Actinomycetoma",112.0,1958.0,103.0,77,"darkorange"
"Strongyloides",110.0,1958.0,88.0,78,"skyblue"
"Nocardial",108.0,1958.0,88.0,79,"darkorange"
"Fusobacterium",106.0,1958.0,104.0,80,"darkorange"
"Trichuris trichiura",100.0,1958.0,92.0,81,"skyblue"
"TBEV",95.0,1958.0,65.0,82,"turquoise"
"Phlebovirus",85.0,1958.0,81.0,83,"turquoise"
"Babesia",82.0,1958.0,80.0,84,"lightpink"
"HPV",81.0,1958.0,77.0,85,"turquoise"
"WEEV",75.0,1958.0,68.0,86,"turquoise"
"Burkholderia",75.0,1958.0,68.0,87,"darkorange"
"Paragonimus",73.0,1958.0,63.0,88,"skyblue"
"Balantidium coli",71.0,1958.0,67.0,89,"lightpink"
"Streptobacillus moniliformis or Spirillum minus",69.0,1958.0,65.0,90,"darkorange"
"Eurotiomycetes",68.0,1958.0,65.0,91,"chocolate"
"Paracoccidioides brasiliensis",65.0,1958.0,62.0,92,"chocolate"
"HHV",59.0,1958.0,54.0,93,"turquoise"
"Fasciola",55.0,1958.0,49.0,94,"skyblue"
"Corynebacterium",50.0,1958.0,47.0,95,"darkorange"
"Cowpox virus",43.0,1958.0,40.0,96,"turquoise"
"Coxsackievirus",43.0,1958.0,40.0,97,"turquoise"
"Staphylococcus aureus",42.0,1958.0,40.0,98,"darkorange"
"Rhinosporidium seeberi",40.0,1958.0,34.0,99,"chocolate"
"Poxvirus",40.0,1958.0,36.0,100,"turquoise"
"Trichostrongylus",39.0,1958.0,31.0,101,"skyblue"
"Diphyllobothrium",38.0,1958.0,33.0,102,"skyblue"
"Eastern equine encephalitis virus",36.0,1958.0,28.0,103,"turquoise"
"Clonorchis",34.0,1958.0,29.0,104,"skyblue"
"Tick",33.0,1958.0,30.0,105,"salmon"
"SLEV",32.0,1958.0,30.0,106,"turquoise"
"Orf virus",27.0,1958.0,25.0,107,"turquoise"
"Guinea worm",26.0,1958.0,25.0,108,"skyblue"
"Hymenolepis",23.0,1958.0,19.0,109,"skyblue"
"Coltivirus",23.0,1958.0,20.0,110,"turquoise"
"Nematodes",19.0,1958.0,18.0,111,"skyblue"
"Sarcocystis",19.0,1958.0,16.0,112,"lightpink"
"Theileria",19.0,1958.0,18.0,113,"lightpink"
"Geotrichum candidum",16.0,1958.0,14.0,114,"chocolate"
"Cystoisospora",16.0,1958.0,13.0,115,"lightpink"
"Loa loa",16.0,1958.0,15.0,116,"skyblue"
"Dicrocoelium",15.0,1958.0,14.0,117,"skyblue"
"HCV",15.0,1958.0,10.0,118,"turquoise"
"Opisthorchis",14.0,1958.0,9.0,119,"skyblue"
"Dirofilaria",14.0,1958.0,13.0,120,"skyblue"
"Ascaridia",14.0,1958.0,13.0,121,"skyblue"
"Spirometra",12.0,1958.0,11.0,122,"skyblue"
"Toxocara",11.0,1958.0,8.0,123,"skyblue"
"Necator",10.0,1958.0,9.0,124,"skyblue"
"LIV",9.0,1958.0,7.0,125,"turquoise"
"WNV",8.0,1958.0,7.0,126,"turquoise"
"Bornavirus",5.0,1958.0,4.0,127,"turquoise"
"KFDV",1.0,1958.0,0.0,128,"turquoise"
"Bordetella",1.0,1958.0,0.0,129,"darkorange"
"Poliovirus",8358.0,1959.0,7770.0,1,"turquoise"
"Plasmodium",4789.0,1959.0,4642.0,2,"lightpink"
"Salmonella enterica",4004.0,1959.0,3857.0,3,"darkorange"
"HAV",3438.0,1959.0,3182.0,4,"turquoise"
"Influenza virus",3369.0,1959.0,2971.0,5,"turquoise"
"Mycobacterium leprae",3170.0,1959.0,2967.0,6,"darkorange"
"Streptococcus pyogenes",3015.0,1959.0,2820.0,7,"darkorange"
"Treponema",2603.0,1959.0,2513.0,8,"darkorange"
"Clostridium",2559.0,1959.0,2351.0,9,"darkorange"
"Brucella",2237.0,1959.0,2105.0,10,"darkorange"
"Echinococcus",2038.0,1959.0,1872.0,11,"skyblue"
"Entamoeba histolytica",1981.0,1959.0,1886.0,12,"lightpink"
"Schistosoma",1953.0,1959.0,1778.0,13,"skyblue"
"Chlamydia",1914.0,1959.0,1808.0,14,"darkorange"
"Leishmania",1657.0,1959.0,1548.0,15,"lightpink"
"Rickettsia",1486.0,1959.0,1433.0,16,"darkorange"
"Toxoplasma",1483.0,1959.0,1370.0,17,"lightpink"
"Leptospira",1468.0,1959.0,1379.0,18,"darkorange"
"Trypanosoma",1407.0,1959.0,1304.0,19,"lightpink"
"Neisseria gonorrhoeae",1285.0,1959.0,1231.0,20,"darkorange"
"Varicella Zoster virus",1209.0,1959.0,1101.0,21,"turquoise"
"Trichomonas vaginalis",1136.0,1959.0,1029.0,22,"lightpink"
"Rabies virus",1108.0,1959.0,1005.0,23,"turquoise"
"Variola",1079.0,1959.0,1021.0,24,"turquoise"
"Candida",1048.0,1959.0,925.0,25,"chocolate"
"Shigella",1001.0,1959.0,881.0,26,"darkorange"
"EBV",898.0,1959.0,840.0,27,"turquoise"
"Measles virus",854.0,1959.0,788.0,28,"turquoise"
"Ascaris",800.0,1959.0,762.0,29,"skyblue"
"Coxiella burnetii",800.0,1959.0,762.0,30,"darkorange"
"Histoplasma capsulatum",773.0,1959.0,720.0,31,"chocolate"
"Filarial worms",732.0,1959.0,661.0,32,"skyblue"
"Actinomyces",720.0,1959.0,693.0,33,"chocolate"
"Mumps virus",704.0,1959.0,666.0,34,"turquoise"
"Yersinia pestis",637.0,1959.0,599.0,35,"darkorange"
"Vibrio cholerae",582.0,1959.0,556.0,36,"darkorange"
"Blastomyces dermatitidis",489.0,1959.0,473.0,37,"chocolate"
"YFV",471.0,1959.0,446.0,38,"turquoise"
"Newcastle disease virus",449.0,1959.0,429.0,39,"turquoise"
"Vaccinia virus",437.0,1959.0,383.0,40,"turquoise"
"Trypanosoma cruzi",423.0,1959.0,381.0,41,"lightpink"
"Cryptococcus",417.0,1959.0,379.0,42,"chocolate"
"Bartonella",415.0,1959.0,395.0,43,"darkorange"
"Enterobius vermicularis",409.0,1959.0,395.0,44,"skyblue"
"Klebsiella",406.0,1959.0,379.0,45,"darkorange"
"Ancylostoma",403.0,1959.0,363.0,46,"skyblue"
"Trichinella",394.0,1959.0,369.0,47,"skyblue"
"Coccidioides",386.0,1959.0,367.0,48,"chocolate"
"Rubella",371.0,1959.0,352.0,49,"turquoise"
"Trichophyton",354.0,1959.0,320.0,50,"chocolate"
"Bacillus anthracis",336.0,1959.0,314.0,51,"darkorange"
"HSV",334.0,1959.0,305.0,52,"turquoise"
"Borrelia",318.0,1959.0,310.0,53,"darkorange"
"Taenia solium.",267.0,1959.0,249.0,54,"skyblue"
"Giardia lamblia",257.0,1959.0,241.0,55,"lightpink"
"Listeria monocytogenes",254.0,1959.0,214.0,56,"darkorange"
"Onchocerca",247.0,1959.0,230.0,57,"skyblue"
"Sarcoptes scabiei",245.0,1959.0,242.0,58,"salmon"
"Fly larva",239.0,1959.0,229.0,59,"salmon"
"Protozoan",221.0,1959.0,207.0,60,"lightpink"
"Japanese encephalitis virus",208.0,1959.0,181.0,61,"turquoise"
"Orientia tsutsugamushi",204.0,1959.0,199.0,62,"darkorange"
"Pneumocystis jirovecii",204.0,1959.0,169.0,63,"chocolate"
"Erysipelothrix",188.0,1959.0,181.0,64,"darkorange"
"Hantavirus",182.0,1959.0,151.0,65,"turquoise"
"Aspergillus",179.0,1959.0,158.0,66,"chocolate"
"Pasteurella",179.0,1959.0,163.0,67,"darkorange"
"Coccidia",156.0,1959.0,142.0,68,"lightpink"
"Acari",145.0,1959.0,139.0,69,"salmon"
"Pediculus",135.0,1959.0,132.0,70,"salmon"
"TBEV",133.0,1959.0,95.0,71,"turquoise"
"HBV",132.0,1959.0,125.0,72,"turquoise"
"Pinworms",129.0,1959.0,121.0,73,"skyblue"
"Sporothrix",129.0,1959.0,124.0,74,"chocolate"
"Strongyloides",129.0,1959.0,110.0,75,"skyblue"
"Actinomycetoma",126.0,1959.0,112.0,76,"darkorange"
"DENV",125.0,1959.0,120.0,77,"turquoise"
"Molluscum Contagiosum virus",122.0,1959.0,116.0,78,"turquoise"
"LCMV",121.0,1959.0,113.0,79,"turquoise"
"Nocardial",120.0,1959.0,108.0,80,"darkorange"
"Trichuris trichiura",111.0,1959.0,100.0,81,"skyblue"
"Fusobacterium",107.0,1959.0,106.0,82,"darkorange"
"Paragonimus",89.0,1959.0,73.0,83,"skyblue"
"Phlebovirus",88.0,1959.0,85.0,84,"turquoise"
"HPV",83.0,1959.0,81.0,85,"turquoise"
"Babesia",83.0,1959.0,82.0,86,"lightpink"
"WEEV",78.0,1959.0,75.0,87,"turquoise"
"Burkholderia",78.0,1959.0,75.0,88,"darkorange"
"Paracoccidioides brasiliensis",78.0,1959.0,65.0,89,"chocolate"
"Eurotiomycetes",75.0,1959.0,68.0,90,"chocolate"
"Balantidium coli",72.0,1959.0,71.0,91,"lightpink"
"Streptobacillus moniliformis or Spirillum minus",71.0,1959.0,69.0,92,"darkorange"
"HHV",65.0,1959.0,59.0,93,"turquoise"
"Fasciola",59.0,1959.0,55.0,94,"skyblue"
"Corynebacterium",52.0,1959.0,50.0,95,"darkorange"
"Rhinosporidium seeberi",46.0,1959.0,40.0,96,"chocolate"
"Cowpox virus",45.0,1959.0,43.0,97,"turquoise"
"Poxvirus",45.0,1959.0,40.0,98,"turquoise"
"Diphyllobothrium",44.0,1959.0,38.0,99,"skyblue"
"Trichostrongylus",44.0,1959.0,39.0,100,"skyblue"
"Staphylococcus aureus",44.0,1959.0,42.0,101,"darkorange"
"Clonorchis",42.0,1959.0,34.0,102,"skyblue"
"SLEV",39.0,1959.0,32.0,103,"turquoise"
"Eastern equine encephalitis virus",38.0,1959.0,36.0,104,"turquoise"
"Tick",35.0,1959.0,33.0,105,"salmon"
"Guinea worm",29.0,1959.0,26.0,106,"skyblue"
"Orf virus",28.0,1959.0,27.0,107,"turquoise"
"Hymenolepis",27.0,1959.0,23.0,108,"skyblue"
"Coltivirus",25.0,1959.0,23.0,109,"turquoise"
"Nematodes",21.0,1959.0,19.0,110,"skyblue"
"VEEV",21.0,1959.0,14.0,111,"turquoise"
"Sarcocystis",20.0,1959.0,19.0,112,"lightpink"
"Cystoisospora",18.0,1959.0,16.0,113,"lightpink"
"Opisthorchis",18.0,1959.0,14.0,114,"skyblue"
"Geotrichum candidum",18.0,1959.0,16.0,115,"chocolate"
"Dicrocoelium",16.0,1959.0,15.0,116,"skyblue"
"Ascaridia",16.0,1959.0,14.0,117,"skyblue"
"Dirofilaria",15.0,1959.0,14.0,118,"skyblue"
"Toxocara",14.0,1959.0,11.0,119,"skyblue"
"Spirometra",13.0,1959.0,12.0,120,"skyblue"
"WNV",11.0,1959.0,8.0,121,"turquoise"
"Necator",11.0,1959.0,10.0,122,"skyblue"
"LIV",11.0,1959.0,9.0,123,"turquoise"
"HEV",11.0,1959.0,9.0,124,"turquoise"
"Gnathostoma",9.0,1959.0,8.0,125,"skyblue"
"Anaplasmataceae",7.0,1959.0,6.0,126,"darkorange"
"KFDV",3.0,1959.0,1.0,127,"turquoise"
"JCV",1.0,1959.0,0.0,128,"turquoise"
"Orthobunyavirus",1.0,1959.0,0.0,129,"turquoise"
"Poliovirus",8932.0,1960.0,8358.0,1,"turquoise"
"Plasmodium",4943.0,1960.0,4789.0,2,"lightpink"
"Salmonella enterica",4140.0,1960.0,4004.0,3,"darkorange"
"HAV",3716.0,1960.0,3438.0,4,"turquoise"
"Influenza virus",3643.0,1960.0,3369.0,5,"turquoise"
"Mycobacterium leprae",3393.0,1960.0,3170.0,6,"darkorange"
"Streptococcus pyogenes",3226.0,1960.0,3015.0,7,"darkorange"
"Clostridium",2819.0,1960.0,2559.0,8,"darkorange"
